code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20000801,0.060061,0.526582,0.142421,0.115215,0.009809,0.095521,0.043986,0.003216,0.003188
N20000802,0.626309,0.020063,0.053556,0.008807,0.170730,0.005255,0.025025,0.048269,0.041986
N20000803,0.547204,0.018999,0.076962,0.008074,0.209897,0.004533,0.039770,0.050147,0.044415
N20000804,0.522538,0.105722,0.087351,0.036740,0.117449,0.024648,0.037100,0.036402,0.032049
N20000805,0.061533,0.381260,0.254794,0.121459,0.012322,0.098562,0.062905,0.003481,0.003683
N20000806,0.036928,0.535230,0.083553,0.172501,0.005546,0.143963,0.018607,0.001771,0.001901
N20000807,0.539670,0.027107,0.091332,0.011517,0.189225,0.006405,0.046617,0.046432,0.041695
N20000808,0.575118,0.018615,0.072762,0.007681,0.191188,0.004825,0.037860,0.048761,0.043190
N20000809,0.205465,0.202004,0.295715,0.073755,0.050426,0.048194,0.097539,0.013412,0.013492
N20000810,0.522434,0.032747,0.128472,0.013792,0.155294,0.007677,0.061549,0.041142,0.036893
N20000811,0.030730,0.664686,0.045747,0.106591,0.002905,0.135470,0.011456,0.001212,0.001202
N20000812,0.539728,0.012467,0.075327,0.005444,0.225345,0.003078,0.042058,0.050859,0.045693
N20000813,0.028584,0.658904,0.041048,0.122165,0.002897,0.133922,0.010082,0.001217,0.001182
N20000814,0.675226,0.056493,0.047875,0.018736,0.100398,0.012634,0.019329,0.037254,0.032054
N20000815,0.658503,0.019717,0.044889,0.008606,0.156368,0.005210,0.021430,0.045102,0.040176
N20000816,0.471416,0.052176,0.158838,0.022741,0.146169,0.012667,0.064928,0.036602,0.034463
N20000817,0.359154,0.107625,0.231953,0.034461,0.098604,0.023469,0.093653,0.026366,0.024716
N20000818,0.571239,0.017010,0.079808,0.006198,0.190445,0.003524,0.040740,0.048714,0.042322
N20000819,0.256039,0.143318,0.299311,0.051537,0.068388,0.031982,0.114805,0.017404,0.017217
N20000820,0.030376,0.621542,0.043284,0.141431,0.003195,0.146964,0.010635,0.001298,0.001275
N20000821,0.128126,0.328302,0.252632,0.051318,0.034209,0.051056,0.136433,0.009529,0.008396
N20000822,0.589115,0.025323,0.067653,0.009378,0.175606,0.005970,0.039145,0.046792,0.041018
N20000823,0.133521,0.377187,0.183064,0.116366,0.026137,0.091594,0.056332,0.008027,0.007771
N20000824,0.606174,0.040975,0.074070,0.011456,0.138919,0.008356,0.038344,0.045045,0.036662
N20000825,0.380872,0.114583,0.186698,0.018479,0.106994,0.018650,0.118169,0.030267,0.025287
N20000826,0.155488,0.138935,0.418803,0.050155,0.043464,0.026188,0.145900,0.010459,0.010608
N20000827,0.584026,0.033024,0.097047,0.013271,0.143628,0.007610,0.044801,0.040145,0.036448
N20000828,0.052953,0.524492,0.143100,0.125980,0.008516,0.098181,0.041210,0.002799,0.002768
N20000829,0.053932,0.495880,0.201379,0.076308,0.008554,0.086428,0.071924,0.002881,0.002714
N20000830,0.591688,0.080295,0.076856,0.023507,0.111032,0.017504,0.031895,0.035433,0.031789
N20000831,0.686692,0.018459,0.035121,0.006803,0.146833,0.004276,0.015334,0.046717,0.039764
N20000832,0.359092,0.300326,0.088659,0.074248,0.050361,0.059676,0.031717,0.018975,0.016946
N20000833,0.665473,0.038517,0.042881,0.011405,0.130156,0.008646,0.022843,0.044139,0.035941
N20000834,0.062105,0.574704,0.091784,0.122179,0.007449,0.110529,0.025887,0.002685,0.002679
N20000835,0.038407,0.620269,0.070179,0.110684,0.004983,0.130518,0.021289,0.001890,0.001782
N20000836,0.640285,0.020601,0.053871,0.005239,0.158082,0.003890,0.029907,0.048836,0.039289
N20000837,0.027353,0.631841,0.047741,0.127884,0.003279,0.146624,0.012831,0.001231,0.001217
N20000838,0.644509,0.026480,0.048719,0.008008,0.152637,0.005652,0.028468,0.046836,0.038691
N20000839,0.603345,0.038306,0.094268,0.013956,0.128970,0.009067,0.039841,0.037859,0.034389
N20000840,0.658259,0.013014,0.034038,0.003609,0.174309,0.002785,0.019315,0.052596,0.042075
N20000841,0.553965,0.142958,0.072682,0.039649,0.075510,0.033339,0.027041,0.029381,0.025474
N20000842,0.127121,0.436228,0.169632,0.073824,0.025698,0.072481,0.079524,0.008197,0.007295
N20000843,0.685668,0.051743,0.036565,0.011581,0.108892,0.012042,0.019879,0.041100,0.032530
N20000844,0.036302,0.636423,0.036288,0.129043,0.004291,0.145135,0.009130,0.001744,0.001642
N20000845,0.084339,0.547477,0.087342,0.104655,0.009321,0.129920,0.030110,0.003480,0.003356
N20000846,0.762161,0.018873,0.013113,0.006101,0.110180,0.004313,0.006013,0.044014,0.035231
N20000847,0.063315,0.635161,0.058822,0.101610,0.006209,0.108988,0.020815,0.002650,0.002429
N20000848,0.738491,0.073094,0.012197,0.017320,0.072391,0.016258,0.005188,0.036959,0.028104
N20000849,0.718845,0.032639,0.024994,0.006945,0.116986,0.006273,0.015355,0.043615,0.034347
N20000850,0.078064,0.555326,0.119504,0.088776,0.010517,0.093667,0.046682,0.003902,0.003563
N20000851,0.117396,0.573327,0.037489,0.106052,0.013519,0.129986,0.011528,0.005608,0.005095
N20000852,0.052351,0.650013,0.052684,0.097422,0.004655,0.123552,0.015312,0.002065,0.001946
N20000853,0.120268,0.487238,0.140399,0.090479,0.019247,0.080914,0.048594,0.006692,0.006170
N20000854,0.144397,0.176922,0.292011,0.023779,0.049217,0.019929,0.271125,0.012134,0.010484
N20000855,0.226594,0.094762,0.273445,0.016302,0.088323,0.012476,0.249553,0.020880,0.017665
N20000856,0.015279,0.610493,0.083282,0.178082,0.001769,0.095491,0.012310,0.002298,0.000997
N20000857,0.074756,0.128244,0.447898,0.027933,0.030066,0.013553,0.246185,0.022520,0.008846
N20000858,0.024106,0.539511,0.154997,0.153092,0.003838,0.092498,0.025773,0.004312,0.001873
N20000859,0.031019,0.230032,0.491449,0.079726,0.009032,0.031245,0.116813,0.007408,0.003276
N20000860,0.009970,0.542788,0.136571,0.201661,0.001282,0.087534,0.018121,0.001392,0.000681
N20000861,0.023753,0.455419,0.212339,0.192302,0.004461,0.067242,0.038275,0.004228,0.001980
N20000862,0.033633,0.453214,0.239986,0.143770,0.006174,0.071446,0.042698,0.006278,0.002800
N20000863,0.010286,0.204101,0.569170,0.084280,0.003225,0.029424,0.095972,0.002375,0.001168
N20000864,0.037431,0.364484,0.370072,0.083827,0.008317,0.046519,0.077572,0.008341,0.003437
N20000865,0.034012,0.394061,0.299193,0.139471,0.005880,0.066874,0.052109,0.005727,0.002673
N20000866,0.044829,0.311527,0.394313,0.089235,0.010626,0.047111,0.088682,0.009507,0.004169
N20000867,0.049999,0.312008,0.392704,0.089963,0.012683,0.039301,0.087012,0.011407,0.004923
N20000868,0.041823,0.332434,0.374638,0.096835,0.011198,0.049977,0.079003,0.009839,0.004253
N20000869,0.014043,0.131910,0.659608,0.054822,0.004621,0.019692,0.110433,0.003256,0.001615
N20000870,0.026998,0.683819,0.050936,0.128016,0.002778,0.093253,0.008379,0.004149,0.001671
N20000871,0.025675,0.513260,0.190101,0.144552,0.004287,0.081143,0.034270,0.004665,0.002046
N20000872,0.039107,0.229133,0.481589,0.068451,0.011271,0.033003,0.124467,0.009001,0.003977
N20000873,0.019123,0.683478,0.039118,0.143903,0.001544,0.103819,0.005671,0.002331,0.001013
N20000874,0.040880,0.647846,0.073003,0.130996,0.004242,0.081921,0.012264,0.006317,0.002531
N20000875,0.054414,0.478603,0.209885,0.119993,0.008800,0.068824,0.045358,0.009993,0.004131
N20000876,0.021565,0.161378,0.594525,0.052026,0.007767,0.020642,0.133839,0.005676,0.002582
N20000877,0.030994,0.656712,0.071542,0.127769,0.003577,0.089705,0.012596,0.005062,0.002042
N20000878,0.081900,0.346325,0.310298,0.071776,0.018573,0.042616,0.103398,0.018020,0.007094
N20000879,0.028531,0.316210,0.415115,0.097122,0.005697,0.046901,0.082750,0.005246,0.002428
N20000880,0.040417,0.667137,0.056392,0.118189,0.003647,0.096063,0.010344,0.005558,0.002253
N20000881,0.032948,0.348139,0.361140,0.119676,0.008199,0.049259,0.070079,0.007313,0.003248
N20000882,0.071734,0.111101,0.438437,0.021151,0.030672,0.010024,0.285961,0.022267,0.008654
N20000883,0.027366,0.279959,0.446423,0.096687,0.007892,0.038158,0.094194,0.006415,0.002906
N20000884,0.081704,0.548616,0.102378,0.130493,0.011054,0.084498,0.021228,0.014364,0.005665
N20000885,0.069308,0.443501,0.201949,0.138281,0.013114,0.070812,0.043188,0.014063,0.005784
N20000886,0.654880,0.093123,0.015301,0.032742,0.051304,0.021219,0.003115,0.095226,0.033090
N20000887,0.743374,0.016043,0.003504,0.007908,0.065546,0.004261,0.000782,0.119067,0.039516
N20000888,0.035185,0.177771,0.543673,0.057873,0.011888,0.022494,0.138076,0.009029,0.004011
N20000889,0.010867,0.099559,0.662288,0.046251,0.006338,0.015222,0.154387,0.003413,0.001676
N20000890,0.020590,0.101240,0.659233,0.041816,0.008795,0.015823,0.144027,0.005773,0.002702
N20000891,0.066920,0.476836,0.177324,0.131904,0.012992,0.069523,0.045598,0.013367,0.005536
N20000892,0.024621,0.680158,0.057204,0.119579,0.002402,0.101432,0.009677,0.003475,0.001451
N20000893,0.054628,0.605734,0.084190,0.127353,0.006573,0.090257,0.018770,0.008980,0.003515
N20000894,0.519622,0.177441,0.051315,0.058672,0.045744,0.036552,0.009202,0.073454,0.027998
N20000895,0.047278,0.235205,0.462052,0.066396,0.015093,0.036378,0.120582,0.011907,0.005108
N20000896,0.731840,0.022541,0.009043,0.009644,0.067479,0.005446,0.001873,0.112489,0.039644
N20000897,0.022187,0.080155,0.668371,0.038850,0.010554,0.011965,0.158553,0.006292,0.003072
N20000898,0.055124,0.360109,0.315462,0.109130,0.011634,0.063675,0.069364,0.010775,0.004728
N20000899,0.086134,0.386398,0.265291,0.096194,0.017808,0.048468,0.073896,0.018457,0.007354
N20000900,0.023659,0.636374,0.100093,0.126997,0.003020,0.087138,0.017292,0.003803,0.001624
N20000901,0.213654,0.357413,0.153712,0.063784,0.040148,0.046662,0.062265,0.045830,0.016533
N20000902,0.016489,0.061774,0.716008,0.031522,0.007927,0.010061,0.149246,0.004665,0.002308
N20000903,0.037115,0.662533,0.039784,0.131693,0.003242,0.111863,0.006622,0.005084,0.002065
N20000904,0.562330,0.147261,0.031973,0.053178,0.052421,0.031314,0.007081,0.083811,0.030632
N20000905,0.097056,0.443020,0.202164,0.092440,0.018950,0.057134,0.061186,0.020127,0.007923
N20000906,0.084499,0.496421,0.139884,0.139159,0.012041,0.078895,0.029439,0.013753,0.005909
N20000907,0.065076,0.358699,0.318149,0.085255,0.013454,0.060789,0.079589,0.013420,0.005569
N20000908,0.090959,0.394501,0.261446,0.082689,0.018305,0.050426,0.074901,0.019155,0.007618
N20000909,0.012176,0.110966,0.664957,0.055569,0.005867,0.019154,0.126121,0.003464,0.001727
N20000910,0.064041,0.592155,0.072070,0.135437,0.006713,0.102496,0.014164,0.009110,0.003814
N20000911,0.018985,0.676361,0.044205,0.136488,0.001839,0.112432,0.005880,0.002660,0.001151
N20000912,0.169259,0.359353,0.200622,0.084851,0.042365,0.057758,0.065290,0.010056,0.010446
N20000913,0.121101,0.493935,0.135185,0.093633,0.024610,0.077422,0.040734,0.006646,0.006735
N20000914,0.065695,0.571237,0.141030,0.086626,0.008077,0.078020,0.034507,0.010637,0.004170
N20000915,0.035701,0.311924,0.430771,0.067646,0.008123,0.037449,0.097438,0.007662,0.003286
N20000916,0.096370,0.228325,0.390586,0.065754,0.029586,0.033048,0.121937,0.024329,0.010065
N20000917,0.064775,0.240909,0.431987,0.066721,0.017617,0.030012,0.126177,0.015413,0.006389
N20000918,0.079805,0.563944,0.089908,0.121731,0.013624,0.103182,0.019765,0.003933,0.004107
N20000919,0.046712,0.543508,0.159545,0.127053,0.006820,0.073301,0.031375,0.008267,0.003417
N20000920,0.043235,0.300629,0.418605,0.079034,0.010223,0.053369,0.081166,0.009654,0.004085
N20000921,0.025742,0.648925,0.078799,0.135614,0.002777,0.089004,0.013610,0.003922,0.001608
N20000922,0.048936,0.568236,0.134324,0.108510,0.009845,0.095779,0.028840,0.002693,0.002838
N20000923,0.016805,0.149903,0.621481,0.059082,0.006219,0.023915,0.116293,0.004264,0.002037
N20000924,0.162718,0.375728,0.203661,0.070957,0.043068,0.054019,0.068875,0.010536,0.010438
N20000925,0.082027,0.410515,0.239243,0.099591,0.012968,0.067864,0.068775,0.013290,0.005727
N20000926,0.065014,0.367282,0.293468,0.101423,0.014109,0.067091,0.072188,0.013752,0.005675
N20000927,0.046558,0.615359,0.108705,0.108648,0.005528,0.082259,0.022402,0.007525,0.003014
N20000928,0.100764,0.345167,0.293636,0.085365,0.027046,0.048613,0.087108,0.005847,0.006453
N20000929,0.053830,0.322677,0.357915,0.115353,0.010339,0.047545,0.078296,0.009677,0.004368
N20000930,0.068211,0.291800,0.367349,0.101256,0.018190,0.050641,0.080694,0.015088,0.006771
N20000931,0.064814,0.371063,0.331568,0.071149,0.016536,0.046937,0.089970,0.003818,0.004145
N20000932,0.065476,0.454286,0.251380,0.074591,0.011295,0.056251,0.069264,0.012458,0.004999
N20000933,0.102525,0.284609,0.352877,0.059283,0.021444,0.039289,0.109963,0.021534,0.008475
N20000934,0.200566,0.274574,0.227448,0.076080,0.065593,0.046570,0.080251,0.014370,0.014548
N20000935,0.013852,0.361190,0.329016,0.159715,0.002901,0.086884,0.042627,0.002554,0.001260
N20000936,0.061981,0.567360,0.107637,0.135255,0.008065,0.083844,0.021074,0.010550,0.004235
N20000937,0.050516,0.287932,0.398798,0.093209,0.012893,0.047664,0.092757,0.011326,0.004905
N20000938,0.101397,0.397536,0.233667,0.082610,0.025137,0.070170,0.077446,0.005912,0.006123
N20000939,0.185905,0.231552,0.296287,0.066379,0.060864,0.039184,0.093905,0.012574,0.013350
N20000940,0.093147,0.275671,0.389311,0.051166,0.024104,0.033773,0.121757,0.005343,0.005728
N20000941,0.108072,0.387426,0.232707,0.096610,0.033748,0.058384,0.068054,0.007295,0.007703
N20000942,0.260364,0.243620,0.220980,0.058051,0.067882,0.044451,0.072412,0.016009,0.016231
N20000943,0.088936,0.217195,0.405396,0.045583,0.035168,0.027226,0.166802,0.006713,0.006981
N20000944,0.250725,0.060537,0.297275,0.020474,0.166771,0.009075,0.140293,0.027652,0.027198
N20000945,0.016388,0.276081,0.421007,0.160863,0.007596,0.047532,0.062304,0.005953,0.002274
N20000946,0.015899,0.231564,0.514103,0.105403,0.012840,0.028576,0.080984,0.007656,0.002976
N20000947,0.022283,0.560659,0.051410,0.248243,0.003950,0.100579,0.006119,0.004967,0.001788
N20000948,0.026722,0.509040,0.123548,0.225601,0.005921,0.083318,0.016392,0.006996,0.002461
N20000949,0.017529,0.555023,0.048951,0.244888,0.003012,0.120237,0.005036,0.003910,0.001414
N20000950,0.031629,0.356071,0.296062,0.165399,0.013065,0.075302,0.046797,0.011574,0.004102
N20000951,0.019158,0.432375,0.227050,0.194259,0.006458,0.082065,0.029887,0.006480,0.002268
N20000952,0.005046,0.047780,0.769840,0.035762,0.006072,0.008189,0.123178,0.002930,0.001204
N20000953,0.010606,0.221547,0.505324,0.142265,0.005956,0.046398,0.061917,0.004298,0.001689
N20000954,0.005191,0.133410,0.654346,0.092781,0.003447,0.025346,0.082520,0.002075,0.000883
N20000955,0.007451,0.141016,0.629803,0.095403,0.005177,0.029482,0.087098,0.003251,0.001320
N20000956,0.010838,0.256291,0.473748,0.135312,0.004904,0.058473,0.055050,0.003866,0.001520
N20000957,0.020964,0.530924,0.122095,0.199328,0.004597,0.100588,0.014221,0.005356,0.001928
N20000958,0.012655,0.244386,0.502894,0.115863,0.007192,0.040713,0.069018,0.005282,0.001998
N20000959,0.003803,0.091362,0.725917,0.062105,0.003113,0.015438,0.095720,0.001803,0.000739
N20000960,0.007807,0.148737,0.622540,0.087334,0.006458,0.027950,0.093897,0.003753,0.001524
N20000961,0.007064,0.128163,0.688252,0.062919,0.004383,0.029349,0.075931,0.002766,0.001173
N20000962,0.005877,0.185389,0.599903,0.097494,0.004093,0.031819,0.071797,0.002574,0.001054
N20000963,0.015396,0.161599,0.602993,0.075369,0.010485,0.028756,0.095441,0.007268,0.002693
N20000964,0.010286,0.278949,0.460992,0.128080,0.005131,0.051029,0.060102,0.003926,0.001504
N20000965,0.011660,0.159708,0.593306,0.084737,0.010261,0.030725,0.101219,0.006045,0.002339
N20000966,0.020387,0.136714,0.630102,0.050428,0.014117,0.020918,0.113931,0.009898,0.003506
N20000967,0.025110,0.207986,0.521771,0.075627,0.014241,0.031218,0.109690,0.010538,0.003818
N20000968,0.008027,0.073842,0.745802,0.035738,0.005588,0.010708,0.115345,0.003567,0.001382
N20000969,0.009671,0.091903,0.701846,0.050455,0.009403,0.014226,0.115176,0.005261,0.002060
N20000970,0.012837,0.078193,0.722694,0.034479,0.011220,0.010567,0.120800,0.006674,0.002535
N20000971,0.011783,0.190902,0.557192,0.110343,0.007918,0.037345,0.077127,0.005317,0.002075
N20000972,0.047922,0.079145,0.632564,0.035150,0.034294,0.011964,0.128113,0.022755,0.008094
N20000973,0.005756,0.047230,0.776032,0.022315,0.005513,0.006148,0.132652,0.003144,0.001210
N20000974,0.003927,0.040934,0.797285,0.023292,0.003978,0.006184,0.121425,0.002118,0.000857
N20000975,0.013840,0.075603,0.730620,0.041614,0.010629,0.012273,0.106349,0.006504,0.002568
N20000976,0.062267,0.119623,0.544391,0.056056,0.045369,0.017923,0.113298,0.030327,0.010746
N20000977,0.033960,0.329367,0.346082,0.143788,0.016895,0.060003,0.051318,0.013590,0.004996
N20000978,0.019899,0.109173,0.653693,0.054924,0.017453,0.017428,0.113143,0.010367,0.003919
N20000979,0.012925,0.153136,0.627641,0.079693,0.007009,0.026764,0.085996,0.004867,0.001969
N20000980,0.024861,0.617510,0.078714,0.149004,0.004475,0.108289,0.008935,0.006114,0.002098
N20000981,0.021798,0.278721,0.432954,0.136909,0.010014,0.051301,0.057217,0.008042,0.003042
N20000982,0.006131,0.054034,0.773752,0.034161,0.006193,0.009241,0.111932,0.003229,0.001327
N20000983,0.008683,0.090078,0.714952,0.046940,0.007819,0.013356,0.111785,0.004604,0.001782
N20000984,0.012082,0.058707,0.757069,0.033573,0.009608,0.009584,0.111358,0.005751,0.002270
N20000985,0.018226,0.096236,0.673186,0.049025,0.015774,0.017732,0.116767,0.009456,0.003600
N20000986,0.014293,0.283552,0.436517,0.142675,0.006207,0.065969,0.043931,0.004907,0.001949
N20000987,0.013872,0.435774,0.250170,0.182737,0.004416,0.077291,0.029929,0.004231,0.001580
N20000988,0.012038,0.171343,0.603693,0.080633,0.008150,0.032081,0.084619,0.005363,0.002080
N20000989,0.011979,0.661249,0.045449,0.151878,0.001829,0.119668,0.004366,0.002644,0.000937
N20000990,0.009245,0.428222,0.259538,0.194327,0.002410,0.075284,0.027571,0.002466,0.000937
N20000991,0.008169,0.310024,0.448753,0.112470,0.003430,0.061960,0.051251,0.002850,0.001094
N20000992,0.004311,0.089702,0.743346,0.052270,0.002921,0.017654,0.087180,0.001859,0.000757
N20000993,0.007418,0.125310,0.679552,0.061087,0.005584,0.019834,0.096448,0.003409,0.001358
N20000994,0.006763,0.484287,0.189588,0.205398,0.001879,0.089176,0.020275,0.001910,0.000724
N20000995,0.018521,0.143201,0.615528,0.079096,0.012013,0.024927,0.095322,0.008273,0.003118
N20000996,0.023367,0.620051,0.074309,0.155804,0.004510,0.104823,0.009159,0.005931,0.002047
N20000997,0.018526,0.168464,0.597413,0.083831,0.010870,0.032049,0.078303,0.007585,0.002958
N20000998,0.006670,0.091798,0.717140,0.053563,0.005617,0.015557,0.104974,0.003352,0.001330
N20000999,0.026383,0.623716,0.038201,0.179396,0.004794,0.113855,0.004477,0.006908,0.002270
N20001000,0.024052,0.588887,0.124599,0.144128,0.005634,0.088945,0.014495,0.006895,0.002365
N20001001,0.011207,0.141031,0.648052,0.079157,0.007295,0.029295,0.077343,0.004704,0.001915
N20001002,0.018430,0.452706,0.206430,0.182369,0.005685,0.100978,0.025632,0.005693,0.002076
N20001003,0.020754,0.526314,0.196911,0.136400,0.004989,0.082489,0.024675,0.005452,0.002018
N20001004,0.019813,0.644750,0.058250,0.149945,0.002944,0.112660,0.005919,0.004214,0.001504
N20001005,0.008848,0.103533,0.701043,0.065691,0.006832,0.021255,0.086999,0.004113,0.001685
N20001006,0.012307,0.213272,0.554044,0.099479,0.006228,0.042133,0.066020,0.004692,0.001825
N20001007,0.030637,0.469835,0.207594,0.162838,0.007994,0.083184,0.026294,0.008511,0.003112
N20001008,0.006316,0.180974,0.602328,0.094038,0.003753,0.035919,0.073005,0.002629,0.001039
N20001009,0.030612,0.565320,0.141623,0.144417,0.006767,0.080156,0.019959,0.008312,0.002835
N20001010,0.011471,0.080572,0.715167,0.052137,0.009969,0.012972,0.109520,0.005888,0.002304
N20001011,0.018164,0.519772,0.189541,0.152928,0.004117,0.087984,0.021019,0.004752,0.001723
N20001012,0.037079,0.433195,0.256644,0.142263,0.013444,0.066714,0.032693,0.013330,0.004638
N20001013,0.012603,0.438832,0.276733,0.154515,0.004002,0.075608,0.032394,0.003862,0.001451
N20001014,0.020068,0.509584,0.184090,0.171040,0.005136,0.080199,0.022101,0.005744,0.002040
N20001015,0.020125,0.459103,0.207433,0.182229,0.006792,0.089126,0.026480,0.006342,0.002369
N20001016,0.013575,0.381229,0.351463,0.136536,0.004526,0.067607,0.039151,0.004299,0.001613
N20001017,0.032104,0.437405,0.261163,0.139625,0.015028,0.062892,0.042658,0.005686,0.003438
N20001018,0.018431,0.451392,0.307816,0.103769,0.006753,0.062879,0.044082,0.003103,0.001775
N20001019,0.059319,0.341726,0.332650,0.101566,0.031262,0.046731,0.068631,0.011430,0.006685
N20001020,0.018520,0.341187,0.391901,0.124343,0.009580,0.053464,0.055542,0.003325,0.002139
N20001021,0.151564,0.128698,0.327921,0.042754,0.175420,0.019642,0.119053,0.017650,0.017298
N20001022,0.015188,0.412323,0.312372,0.136354,0.008866,0.063800,0.046259,0.002955,0.001882
N20001023,0.034843,0.298028,0.411682,0.106334,0.020513,0.042457,0.075268,0.006661,0.004213
N20001024,0.140678,0.014733,0.291920,0.006256,0.361708,0.002466,0.131543,0.025760,0.024936
N20001025,0.038119,0.453026,0.203984,0.172543,0.019038,0.063777,0.037795,0.007414,0.004304
N20001026,0.127180,0.287611,0.248401,0.096815,0.097059,0.053184,0.065683,0.012182,0.011885
N20001027,0.161423,0.172663,0.302797,0.066458,0.151701,0.030358,0.081135,0.016713,0.016751
N20001028,0.021089,0.228633,0.538924,0.074031,0.012411,0.034747,0.083526,0.004068,0.002571
N20001029,0.112243,0.161055,0.403206,0.046949,0.104214,0.030774,0.118401,0.011639,0.011520
N20001030,0.143762,0.127194,0.370720,0.068115,0.142464,0.022847,0.094767,0.014614,0.015518
N20001031,0.017658,0.219366,0.563468,0.083441,0.009575,0.036457,0.064955,0.002997,0.002083
N20001032,0.065413,0.100127,0.549651,0.042183,0.070363,0.017074,0.141320,0.006612,0.007256
N20001033,0.009922,0.225660,0.553600,0.084494,0.007173,0.030913,0.084786,0.002083,0.001370
N20001034,0.008801,0.211163,0.578208,0.079555,0.006771,0.032012,0.080272,0.001934,0.001284
N20001035,0.171884,0.028460,0.338948,0.015358,0.281920,0.005743,0.109434,0.023875,0.024379
N20001036,0.040190,0.097800,0.593720,0.049447,0.055665,0.016012,0.137346,0.004539,0.005282
N20001037,0.062043,0.064398,0.558700,0.034280,0.103533,0.011556,0.148987,0.007701,0.008801
N20001038,0.026108,0.350331,0.369312,0.126509,0.013168,0.053796,0.053251,0.004615,0.002909
N20001039,0.017469,0.314264,0.395214,0.146591,0.008710,0.060974,0.051843,0.002967,0.001968
N20001040,0.028058,0.589228,0.080220,0.175092,0.007153,0.104381,0.009913,0.003754,0.002202
N20001041,0.022996,0.649321,0.106781,0.119125,0.006112,0.076130,0.014494,0.003192,0.001848
N20001042,0.124276,0.031567,0.438753,0.019562,0.228761,0.006361,0.114493,0.017229,0.018999
N20001043,0.010547,0.370789,0.376537,0.129726,0.004082,0.058215,0.047566,0.001533,0.001005
N20001044,0.029208,0.606111,0.148923,0.110275,0.008314,0.068777,0.021723,0.004245,0.002424
N20001045,0.029465,0.435186,0.230573,0.155278,0.013633,0.093320,0.033872,0.005440,0.003231
N20001046,0.030380,0.448685,0.238846,0.160374,0.012767,0.064797,0.036113,0.004967,0.003072
N20001047,0.023242,0.371664,0.289646,0.170480,0.010484,0.091998,0.036261,0.003768,0.002458
N20001048,0.013251,0.512450,0.176011,0.187342,0.006124,0.074693,0.026272,0.002409,0.001448
N20001049,0.052933,0.460086,0.186708,0.152825,0.024874,0.081670,0.032026,0.004413,0.004464
N20001050,0.016987,0.241155,0.506549,0.094300,0.012751,0.044980,0.079766,0.001638,0.001874
N20001051,0.014144,0.484032,0.206683,0.184042,0.004722,0.077451,0.025664,0.001994,0.001268
N20001052,0.032209,0.343387,0.352424,0.116916,0.020993,0.065280,0.062595,0.002963,0.003235
N20001053,0.124117,0.303263,0.239795,0.106540,0.096760,0.049981,0.056554,0.011227,0.011763
N20001054,0.013321,0.208358,0.571652,0.069431,0.008517,0.028015,0.096448,0.002574,0.001684
N20001055,0.014619,0.621233,0.116986,0.142096,0.004392,0.083403,0.013905,0.002085,0.001281
N20001056,0.023917,0.471134,0.223854,0.167171,0.008089,0.068737,0.031512,0.003436,0.002151
N20001057,0.265199,0.053559,0.209035,0.026537,0.307164,0.010658,0.066543,0.030604,0.030700
N20001058,0.017708,0.665158,0.084456,0.118448,0.004351,0.096113,0.010039,0.002349,0.001378
N20001059,0.165829,0.158032,0.302946,0.056402,0.161497,0.023350,0.096598,0.017809,0.017536
N20001060,0.033277,0.388154,0.317381,0.127580,0.018089,0.050327,0.054757,0.006525,0.003910
N20001061,0.220616,0.027445,0.225856,0.009003,0.346497,0.003879,0.105024,0.032111,0.029569
N20001062,0.356401,0.028186,0.099546,0.015088,0.381630,0.005656,0.032596,0.041237,0.039660
N20001063,0.158262,0.055432,0.414042,0.025397,0.188006,0.009991,0.112870,0.017459,0.018541
N20001064,0.282120,0.057656,0.184626,0.018472,0.316119,0.007925,0.064899,0.035780,0.032404
N20001065,0.034414,0.609150,0.103921,0.133320,0.010073,0.089264,0.015482,0.002134,0.002243
N20001066,0.133560,0.041862,0.387084,0.015911,0.217502,0.006244,0.161479,0.018018,0.018340
N20001067,0.011489,0.153881,0.637758,0.065200,0.011537,0.026509,0.088702,0.002985,0.001940
N20001068,0.102727,0.047284,0.509912,0.023651,0.146885,0.007932,0.130984,0.014839,0.015788
N20001069,0.273349,0.041095,0.221349,0.017568,0.295824,0.006994,0.074148,0.035405,0.034268
N20001070,0.186958,0.028946,0.320469,0.013863,0.283959,0.004834,0.110501,0.025149,0.025319
N20001071,0.363812,0.054976,0.160864,0.025851,0.268717,0.011862,0.037669,0.038457,0.037791
N20001072,0.208696,0.015628,0.237892,0.008777,0.383858,0.002993,0.078623,0.031827,0.031706
N20001073,0.286430,0.015575,0.186294,0.009707,0.373479,0.003584,0.055644,0.034223,0.035064
N20001074,0.065649,0.131626,0.548228,0.054612,0.054221,0.023121,0.107847,0.007152,0.007545
N20001075,0.319627,0.049951,0.220594,0.024002,0.255543,0.009937,0.051293,0.034231,0.034822
N20001076,0.265058,0.019673,0.229828,0.011884,0.343175,0.004216,0.060629,0.032422,0.033115
N20001077,0.121114,0.091319,0.483372,0.043818,0.110039,0.017236,0.105341,0.013459,0.014302
N20001078,0.119811,0.105493,0.489918,0.050932,0.093885,0.020724,0.093414,0.012516,0.013307
N20001079,0.298118,0.079260,0.182640,0.021930,0.261463,0.014225,0.082316,0.031208,0.028840
