code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20002101,0.537657,0.082181,0.090860,0.038424,0.138748,0.015013,0.016619,0.046439,0.034060
N20002102,0.366831,0.151147,0.133039,0.068937,0.151060,0.026392,0.032592,0.039671,0.030331
N20002103,0.584125,0.106152,0.044748,0.056775,0.107438,0.019972,0.007266,0.042340,0.031185
N20002104,0.455132,0.212373,0.056000,0.096016,0.073209,0.048083,0.008896,0.028251,0.022039
N20002105,0.281648,0.184100,0.210017,0.087309,0.113051,0.027662,0.042523,0.030376,0.023314
N20002106,0.418700,0.227329,0.061816,0.116508,0.072186,0.045630,0.009091,0.027308,0.021432
N20002107,0.431591,0.155794,0.107843,0.059240,0.127571,0.024021,0.023144,0.041059,0.029738
N20002108,0.221547,0.389818,0.047946,0.194034,0.040670,0.072090,0.007321,0.014786,0.011789
N20002109,0.158947,0.317137,0.140443,0.228431,0.035500,0.082782,0.016149,0.010882,0.009729
N20002110,0.152391,0.442805,0.066995,0.194378,0.035965,0.075508,0.010566,0.011938,0.009455
N20002111,0.228274,0.188558,0.240010,0.130773,0.094325,0.034838,0.039502,0.023906,0.019813
N20002112,0.435860,0.118118,0.086189,0.073328,0.163251,0.022542,0.017750,0.047406,0.035556
N20002113,0.285897,0.203563,0.140880,0.144435,0.106749,0.041827,0.023934,0.029181,0.023536
N20002114,0.487222,0.069534,0.077914,0.041400,0.197002,0.014521,0.015134,0.055792,0.041480
N20002115,0.530343,0.040074,0.072249,0.028714,0.206598,0.008551,0.014728,0.055622,0.043120
N20002116,0.532158,0.107121,0.067094,0.058163,0.128522,0.018944,0.011588,0.043506,0.032905
N20002117,0.022701,0.502991,0.042927,0.308511,0.004295,0.111524,0.004327,0.001447,0.001278
N20002118,0.042038,0.429631,0.092522,0.320949,0.010549,0.089351,0.009122,0.003022,0.002816
N20002119,0.033167,0.470724,0.061840,0.314745,0.008086,0.100141,0.006684,0.002445,0.002168
N20002120,0.130248,0.351591,0.132699,0.244934,0.037707,0.065872,0.017240,0.010506,0.009203
N20002121,0.205268,0.342898,0.048406,0.267632,0.035389,0.071252,0.005989,0.012433,0.010733
N20002122,0.163661,0.399216,0.037388,0.264052,0.023855,0.091250,0.003947,0.008822,0.007808
N20002123,0.080904,0.485564,0.022239,0.286705,0.013301,0.099913,0.002442,0.004790,0.004142
N20002124,0.668034,0.035498,0.026835,0.024920,0.143365,0.008702,0.004018,0.049847,0.038781
N20002125,0.415924,0.200979,0.057620,0.131195,0.087784,0.044118,0.008840,0.029478,0.024062
N20002126,0.094860,0.464562,0.061998,0.263848,0.019719,0.075102,0.008014,0.006417,0.005480
N20002127,0.055212,0.491494,0.058896,0.273100,0.012459,0.094798,0.006727,0.003891,0.003423
N20002128,0.729582,0.018432,0.007120,0.011530,0.132153,0.004878,0.001269,0.056116,0.038921
N20002129,0.409199,0.226961,0.034160,0.154223,0.068599,0.054951,0.004638,0.026194,0.021077
N20002130,0.076690,0.433601,0.040019,0.335870,0.016942,0.082399,0.004577,0.005215,0.004686
N20002131,0.714473,0.020403,0.012781,0.011524,0.136995,0.004689,0.002471,0.057673,0.038990
N20002132,0.585135,0.066942,0.050566,0.048639,0.142565,0.014982,0.007835,0.046588,0.036748
N20002133,0.534711,0.070916,0.076228,0.046614,0.158793,0.014376,0.013037,0.047990,0.037336
N20002134,0.630688,0.054509,0.063510,0.036963,0.116300,0.011304,0.008564,0.044233,0.033929
N20002135,0.430369,0.153944,0.086257,0.110405,0.110851,0.032370,0.013050,0.034614,0.028141
N20002136,0.483818,0.164527,0.074975,0.084591,0.088765,0.031586,0.011243,0.034556,0.025940
N20002137,0.697626,0.024423,0.010788,0.015050,0.147624,0.006022,0.001988,0.056271,0.040208
N20002138,0.639133,0.057099,0.042694,0.028045,0.127956,0.010648,0.007419,0.051216,0.035791
N20002139,0.110093,0.392858,0.059121,0.304855,0.025099,0.085817,0.007319,0.007934,0.006904
N20002140,0.014727,0.510174,0.022191,0.362290,0.002899,0.083618,0.002254,0.000987,0.000860
N20002141,0.016773,0.512975,0.034658,0.337555,0.003926,0.088025,0.003752,0.001249,0.001087
N20002142,0.348071,0.261955,0.043932,0.177076,0.052958,0.073536,0.005205,0.020287,0.016981
N20002143,0.011620,0.517758,0.054132,0.311735,0.002764,0.094423,0.005982,0.000838,0.000748
N20002144,0.614818,0.064436,0.037646,0.046787,0.131416,0.017678,0.005263,0.045671,0.036285
N20002145,0.164072,0.313801,0.141859,0.222903,0.038607,0.081113,0.015869,0.011523,0.010252
N20002146,0.594113,0.098571,0.030728,0.070452,0.106879,0.021527,0.004462,0.041674,0.031594
N20002147,0.056615,0.478658,0.020381,0.260321,0.006097,0.171187,0.001839,0.002597,0.002306
N20002148,0.188242,0.329716,0.081005,0.245860,0.040657,0.080541,0.009476,0.013184,0.011321
N20002149,0.513290,0.107256,0.075896,0.054046,0.138019,0.018951,0.013768,0.045238,0.033537
N20002150,0.057524,0.481011,0.047629,0.258627,0.014670,0.126687,0.005363,0.004556,0.003933
N20002151,0.312456,0.261665,0.048993,0.191812,0.059722,0.080633,0.005801,0.021038,0.017879
N20002152,0.467712,0.151241,0.067943,0.107040,0.099176,0.037846,0.008420,0.033057,0.027566
N20002153,0.109931,0.403746,0.046559,0.269953,0.023226,0.127502,0.004766,0.007583,0.006734
N20002154,0.625394,0.070280,0.070276,0.041895,0.099723,0.017542,0.008228,0.036449,0.030214
N20002155,0.521870,0.141899,0.054871,0.100969,0.081189,0.038472,0.005905,0.029387,0.025438
N20002156,0.463156,0.135292,0.071316,0.097400,0.116686,0.037154,0.009577,0.038501,0.030918
N20002157,0.609320,0.055046,0.042878,0.044423,0.143621,0.015106,0.006328,0.045695,0.037581
N20002158,0.270547,0.265076,0.114353,0.163080,0.063327,0.073379,0.013132,0.019959,0.017146
N20002159,0.653422,0.025635,0.036788,0.020558,0.160977,0.007511,0.005442,0.049110,0.040557
N20002160,0.667550,0.043240,0.027143,0.034182,0.128482,0.011576,0.003633,0.047098,0.037096
N20002161,0.450029,0.176902,0.064844,0.111770,0.085686,0.048219,0.008799,0.029101,0.024650
N20002162,0.693763,0.056042,0.016359,0.036952,0.102042,0.016741,0.002145,0.042726,0.033231
N20002163,0.656090,0.057150,0.018069,0.041153,0.126156,0.015226,0.002734,0.047114,0.036307
N20002164,0.389350,0.211765,0.078795,0.119927,0.079317,0.062034,0.009393,0.026935,0.022485
N20002165,0.244221,0.325166,0.067496,0.187737,0.035114,0.110019,0.006299,0.012510,0.011438
N20002166,0.727887,0.048327,0.010213,0.025766,0.097664,0.013528,0.001638,0.043021,0.031956
N20002167,0.719013,0.034110,0.017282,0.015471,0.117399,0.007729,0.003122,0.050698,0.035176
N20002168,0.414204,0.209014,0.045108,0.134546,0.075121,0.068786,0.005564,0.025471,0.022185
N20002169,0.588216,0.100540,0.036134,0.050442,0.117077,0.025203,0.005549,0.043808,0.033031
N20002170,0.661657,0.043551,0.045220,0.025427,0.124663,0.009495,0.006440,0.047728,0.035819
N20002171,0.594080,0.086459,0.046886,0.053629,0.115194,0.022143,0.006478,0.042316,0.032815
N20002172,0.647037,0.087248,0.026260,0.051784,0.091790,0.021073,0.003522,0.041046,0.030240
N20002173,0.678621,0.061275,0.021346,0.046648,0.098846,0.019307,0.002781,0.039266,0.031911
N20002174,0.559846,0.140597,0.022934,0.089734,0.081984,0.042191,0.003013,0.033155,0.026546
N20002175,0.597790,0.080794,0.042342,0.061010,0.117351,0.020890,0.005909,0.040634,0.033280
N20002176,0.597813,0.116603,0.023750,0.075660,0.085230,0.034796,0.003022,0.035092,0.028034
N20002177,0.609508,0.104093,0.037238,0.066968,0.083629,0.032357,0.004459,0.034021,0.027727
N20002178,0.702906,0.052079,0.022831,0.038954,0.095051,0.014173,0.003095,0.039380,0.031531
N20002179,0.716438,0.056820,0.017307,0.039684,0.082175,0.018657,0.002117,0.037240,0.029562
N20002180,0.215059,0.374266,0.038132,0.223322,0.025677,0.100786,0.003790,0.009954,0.009014
N20002181,0.318026,0.247957,0.084997,0.157440,0.081129,0.051445,0.012918,0.025302,0.020786
N20002182,0.601844,0.071507,0.046836,0.048981,0.126868,0.016997,0.007019,0.044911,0.035037
N20002183,0.694420,0.023440,0.018530,0.010472,0.145759,0.004674,0.003645,0.059390,0.039670
N20002184,0.566164,0.087909,0.080162,0.039649,0.121123,0.016174,0.014247,0.042403,0.032169
N20002185,0.685321,0.038879,0.025745,0.023383,0.128988,0.009274,0.004313,0.047940,0.036156
N20002186,0.506375,0.073829,0.119163,0.056660,0.136251,0.017558,0.015509,0.040608,0.034047
N20002187,0.611040,0.020605,0.031317,0.014746,0.201641,0.005078,0.006095,0.063106,0.046371
N20002188,0.709812,0.053415,0.025877,0.025737,0.095292,0.011418,0.004023,0.043295,0.031131
N20002189,0.423995,0.139448,0.099190,0.093692,0.127315,0.031050,0.016219,0.038587,0.030504
N20002190,0.614962,0.019197,0.053315,0.013058,0.185603,0.004094,0.009188,0.057127,0.043456
N20002191,0.670041,0.022340,0.031486,0.012641,0.155023,0.004591,0.005400,0.057815,0.040662
N20002192,0.510871,0.133604,0.067571,0.067906,0.112220,0.027471,0.010612,0.039484,0.030261
N20002193,0.619957,0.048218,0.040387,0.030382,0.153716,0.010698,0.007323,0.050635,0.038683
N20002194,0.674493,0.021282,0.036578,0.014102,0.149700,0.004930,0.005764,0.053463,0.039688
N20002195,0.508906,0.168482,0.054247,0.060673,0.098794,0.030169,0.011515,0.039706,0.027508
N20002196,0.377761,0.164648,0.108588,0.099307,0.127773,0.034946,0.019350,0.038078,0.029548
N20002197,0.140988,0.441980,0.070568,0.194035,0.031718,0.091234,0.010017,0.010852,0.008609
N20002198,0.628113,0.052697,0.048076,0.020695,0.142462,0.010122,0.010676,0.050936,0.036224
N20002199,0.518671,0.141521,0.078457,0.050864,0.102947,0.025179,0.016109,0.038426,0.027826
N20002200,0.036019,0.569588,0.028426,0.242107,0.007213,0.108307,0.003556,0.002657,0.002127
N20002201,0.076397,0.481942,0.032114,0.269669,0.017522,0.107770,0.004294,0.005500,0.004791
N20002202,0.647243,0.028328,0.041884,0.015681,0.158827,0.005706,0.007747,0.054629,0.039955
N20002203,0.746150,0.020334,0.025881,0.014188,0.106377,0.005053,0.003405,0.044467,0.034144
N20002204,0.695781,0.016424,0.015719,0.008161,0.154441,0.003338,0.003043,0.061812,0.041280
N20002205,0.656694,0.025400,0.046004,0.013405,0.152258,0.005731,0.008094,0.053547,0.038867
N20002206,0.080422,0.517198,0.072506,0.189592,0.018670,0.099195,0.011196,0.006280,0.004940
N20002207,0.358922,0.254454,0.060170,0.140905,0.071020,0.058595,0.008606,0.026755,0.020574
N20002208,0.593301,0.094686,0.042238,0.049257,0.117452,0.018852,0.007842,0.043948,0.032425
N20002209,0.105637,0.430602,0.089904,0.228862,0.022752,0.096754,0.011277,0.007733,0.006477
N20002210,0.728335,0.020130,0.013330,0.014980,0.127873,0.005515,0.002092,0.050121,0.037625
N20002211,0.457176,0.132457,0.061936,0.078563,0.149412,0.029601,0.010930,0.045077,0.034848
N20002212,0.667014,0.036836,0.041292,0.016885,0.134750,0.008442,0.007597,0.050989,0.036196
N20002213,0.565878,0.052658,0.071149,0.033459,0.164607,0.011969,0.012618,0.049092,0.038570
N20002214,0.660867,0.020301,0.030319,0.013112,0.167540,0.004905,0.005298,0.055829,0.041828
N20002215,0.692796,0.035352,0.024335,0.023711,0.127489,0.008906,0.003941,0.047017,0.036454
N20002216,0.590118,0.044547,0.051583,0.029777,0.169797,0.010254,0.008639,0.054246,0.041039
N20002217,0.028658,0.507786,0.040317,0.287346,0.007512,0.119390,0.004713,0.002266,0.002012
N20002218,0.513132,0.109921,0.075710,0.063638,0.126592,0.027940,0.011497,0.039204,0.032368
N20002219,0.587612,0.035525,0.043611,0.021860,0.196129,0.007852,0.009369,0.055308,0.042735
N20002220,0.423352,0.102872,0.122411,0.072173,0.156817,0.023411,0.021418,0.043039,0.034507
N20002221,0.635828,0.097461,0.017233,0.070278,0.086652,0.025216,0.002375,0.036142,0.028815
N20002222,0.280137,0.322977,0.035772,0.176293,0.049423,0.096709,0.004607,0.018861,0.015221
N20002223,0.759236,0.019090,0.007505,0.013534,0.110609,0.005398,0.001171,0.048024,0.035434
N20002224,0.769710,0.013515,0.003120,0.009826,0.111983,0.004340,0.000535,0.050749,0.036222
N20002225,0.719042,0.033171,0.014827,0.024783,0.114716,0.009362,0.002228,0.046334,0.035537
N20002226,0.399838,0.207840,0.051343,0.154615,0.073455,0.058729,0.006376,0.025872,0.021933
N20002227,0.174511,0.366686,0.042714,0.237805,0.038915,0.111262,0.005241,0.012167,0.010700
N20002228,0.757651,0.016557,0.007365,0.013029,0.114429,0.005074,0.001129,0.048469,0.036297
N20002229,0.696418,0.019451,0.023537,0.015603,0.145762,0.005245,0.003595,0.050647,0.039742
N20002230,0.485931,0.067707,0.132859,0.050684,0.149433,0.018376,0.018254,0.041563,0.035192
N20002231,0.767166,0.019161,0.006723,0.014938,0.102863,0.006086,0.000970,0.047240,0.034853
N20002232,0.437992,0.183257,0.049337,0.137084,0.081762,0.051167,0.006223,0.029113,0.024065
N20002233,0.575045,0.060130,0.056254,0.040734,0.158470,0.013801,0.009057,0.048172,0.038337
N20002234,0.603144,0.065481,0.059704,0.054300,0.117662,0.016938,0.007749,0.041250,0.033774
N20002235,0.741171,0.028915,0.007228,0.019738,0.108273,0.008668,0.001141,0.049416,0.035450
N20002236,0.604747,0.061054,0.042563,0.035830,0.146717,0.014099,0.007669,0.049813,0.037509
N20002237,0.771265,0.018970,0.005532,0.012195,0.103591,0.006110,0.000885,0.047045,0.034407
N20002238,0.668663,0.022176,0.032757,0.015760,0.154695,0.005371,0.005431,0.054339,0.040807
N20002239,0.694421,0.029851,0.008897,0.021189,0.140297,0.008635,0.001612,0.055187,0.039912
N20002240,0.761547,0.018063,0.005193,0.012825,0.111172,0.005973,0.000810,0.048558,0.035859
N20002241,0.752083,0.027076,0.005605,0.014495,0.105957,0.007668,0.001002,0.051302,0.034813
N20002242,0.568170,0.093894,0.050333,0.071554,0.112409,0.023754,0.006505,0.040756,0.032626
N20002243,0.675956,0.069766,0.010561,0.040601,0.103587,0.022340,0.001527,0.042890,0.032772
N20002244,0.558632,0.138388,0.023976,0.075075,0.092835,0.040628,0.003357,0.038207,0.028901
N20002245,0.317411,0.245270,0.092934,0.154899,0.071659,0.063317,0.012066,0.022923,0.019521
N20002246,0.118336,0.440042,0.040365,0.236687,0.023927,0.121047,0.004426,0.008151,0.007019
N20002247,0.579267,0.119126,0.036201,0.067717,0.096341,0.029867,0.005097,0.037030,0.029353
N20002248,0.752653,0.022839,0.007031,0.015303,0.109250,0.007184,0.001096,0.048936,0.035708
N20002249,0.293174,0.288549,0.065553,0.138740,0.066906,0.099364,0.007656,0.021736,0.018323
N20002250,0.529927,0.136267,0.042325,0.085637,0.092207,0.046615,0.005019,0.034004,0.028001
N20002251,0.743441,0.017826,0.007598,0.013555,0.123710,0.005084,0.001237,0.050173,0.037377
N20002252,0.069936,0.460925,0.176475,0.158973,0.021639,0.073783,0.026568,0.006473,0.005229
N20002253,0.061061,0.488230,0.136238,0.169418,0.019772,0.095737,0.019555,0.005397,0.004591
N20002254,0.041793,0.504906,0.125856,0.187385,0.012779,0.103290,0.017131,0.003715,0.003145
N20002255,0.082599,0.415943,0.201374,0.170832,0.024568,0.060250,0.030980,0.007408,0.006045
N20002256,0.053740,0.393933,0.239689,0.172420,0.020999,0.078829,0.030386,0.005342,0.004663
N20002257,0.120099,0.211656,0.359546,0.115960,0.065715,0.041222,0.057922,0.015208,0.012672
N20002258,0.025596,0.512664,0.073761,0.262568,0.006098,0.107768,0.008008,0.001861,0.001676
N20002259,0.018064,0.432084,0.206727,0.217544,0.007592,0.090942,0.023572,0.001810,0.001665
N20002260,0.032109,0.441747,0.156525,0.225564,0.013156,0.105551,0.019202,0.003231,0.002915
N20002261,0.026901,0.415032,0.176600,0.259946,0.012635,0.081246,0.022125,0.002869,0.002647
N20002262,0.027330,0.333172,0.314951,0.204010,0.014255,0.057258,0.043142,0.003085,0.002797
N20002263,0.039284,0.220650,0.470324,0.115464,0.027989,0.038897,0.077035,0.005567,0.004790
N20002264,0.047651,0.372393,0.209651,0.233571,0.021301,0.080726,0.025152,0.005052,0.004503
N20002265,0.049668,0.447476,0.141788,0.234517,0.017953,0.079048,0.020595,0.004864,0.004090
N20002266,0.022368,0.155292,0.595505,0.097040,0.016059,0.027999,0.079997,0.002971,0.002770
N20002267,0.064221,0.387902,0.209544,0.212753,0.024343,0.060180,0.029191,0.006436,0.005430
N20002268,0.039804,0.425358,0.168973,0.230497,0.013302,0.096576,0.018872,0.003474,0.003145
N20002269,0.030555,0.439543,0.191570,0.216696,0.010514,0.081951,0.023856,0.002823,0.002492
N20002270,0.078193,0.367236,0.212553,0.201706,0.031478,0.059887,0.033728,0.008318,0.006901
N20002271,0.032244,0.157212,0.575253,0.100494,0.021213,0.026143,0.079667,0.004004,0.003770
N20002272,0.039064,0.217991,0.472049,0.113229,0.026637,0.036724,0.084207,0.005459,0.004641
N20002273,0.038990,0.227329,0.461016,0.132450,0.022805,0.041670,0.066564,0.004878,0.004298
N20002274,0.018357,0.201071,0.523132,0.129957,0.014998,0.036314,0.071112,0.002590,0.002468
N20002275,0.034294,0.245379,0.433332,0.146193,0.022563,0.043936,0.065702,0.004562,0.004039
N20002276,0.063312,0.425663,0.128189,0.241960,0.021286,0.092725,0.015885,0.005907,0.005074
N20002277,0.020462,0.377687,0.292394,0.157971,0.009581,0.105360,0.032385,0.002163,0.001995
N20002278,0.023028,0.464679,0.129497,0.250499,0.009676,0.102371,0.015747,0.002368,0.002134
N20002279,0.035540,0.255413,0.417462,0.125848,0.032024,0.046761,0.076307,0.005678,0.004967
N20002280,0.014268,0.206504,0.539626,0.117519,0.010855,0.039645,0.067751,0.001979,0.001851
N20002281,0.015657,0.158568,0.597095,0.089285,0.016354,0.028192,0.089739,0.002667,0.002442
N20002282,0.037836,0.407748,0.218145,0.204179,0.016260,0.078126,0.030190,0.004002,0.003514
N20002283,0.025311,0.137219,0.609946,0.079189,0.025811,0.021588,0.092778,0.004273,0.003884
N20002284,0.019084,0.396990,0.234626,0.207097,0.007491,0.107792,0.023504,0.001744,0.001673
N20002285,0.019838,0.416101,0.207860,0.212984,0.010198,0.104464,0.024307,0.002196,0.002051
N20002286,0.030990,0.385322,0.239830,0.180509,0.013417,0.119706,0.024236,0.003081,0.002911
N20002287,0.243411,0.268379,0.115585,0.153812,0.090632,0.063188,0.019575,0.025164,0.020254
N20002288,0.663816,0.021573,0.011548,0.014510,0.172032,0.005441,0.002315,0.064508,0.044257
N20002289,0.512468,0.135412,0.038255,0.081679,0.114413,0.039427,0.005710,0.040855,0.031781
N20002290,0.564337,0.020213,0.038844,0.014697,0.235375,0.004874,0.007688,0.065146,0.048827
N20002291,0.629869,0.035171,0.042374,0.023777,0.159989,0.008065,0.006952,0.053219,0.040583
N20002292,0.638007,0.015265,0.015491,0.011536,0.199105,0.003901,0.002876,0.066318,0.047499
N20002293,0.402954,0.099558,0.186708,0.069290,0.124578,0.025292,0.027118,0.034906,0.029595
N20002294,0.190173,0.241788,0.217482,0.179699,0.057171,0.061903,0.023206,0.014739,0.013839
N20002295,0.368200,0.078054,0.236260,0.051802,0.145088,0.017559,0.037638,0.035172,0.030227
N20002296,0.166915,0.356955,0.109968,0.193670,0.049089,0.082234,0.014497,0.014524,0.012148
N20002297,0.207412,0.329483,0.101778,0.184247,0.054891,0.078069,0.013467,0.016604,0.014050
N20002298,0.073294,0.360396,0.196380,0.213729,0.023592,0.098846,0.021856,0.006249,0.005658
N20002299,0.112463,0.203394,0.379353,0.133637,0.051223,0.051126,0.047176,0.011259,0.010368
N20002300,0.054589,0.295946,0.352082,0.167052,0.023176,0.051338,0.045490,0.005398,0.004929
N20002301,0.022559,0.503147,0.061769,0.269916,0.005086,0.128134,0.006420,0.001544,0.001425
N20002302,0.035207,0.468636,0.123677,0.218286,0.009895,0.126169,0.012794,0.002789,0.002547
N20002303,0.046940,0.301167,0.377292,0.145815,0.017217,0.056631,0.046966,0.004133,0.003839
N20002304,0.038547,0.398255,0.239083,0.195806,0.017846,0.072214,0.030481,0.004089,0.003679
N20002305,0.246691,0.145726,0.272459,0.090473,0.113776,0.030613,0.047432,0.029352,0.023480
N20002306,0.266025,0.151730,0.227591,0.089534,0.132250,0.028910,0.045418,0.032598,0.025943
N20002307,0.188213,0.209582,0.254713,0.121768,0.091743,0.049878,0.042086,0.023256,0.018762
N20002308,0.342719,0.110077,0.186635,0.065897,0.162574,0.021359,0.037061,0.041251,0.032427
N20002309,0.255367,0.224130,0.166508,0.121845,0.105943,0.045421,0.028452,0.029432,0.022902
N20002310,0.151452,0.183909,0.351056,0.107860,0.078998,0.040468,0.052689,0.018146,0.015421
N20002311,0.026872,0.347703,0.320048,0.160024,0.012447,0.092023,0.035702,0.002641,0.002539
N20002312,0.164569,0.184712,0.352135,0.115170,0.066696,0.035300,0.049989,0.017040,0.014388
N20002313,0.023103,0.493614,0.081103,0.280937,0.006378,0.102867,0.008453,0.001862,0.001683
N20002314,0.028340,0.507912,0.105067,0.240557,0.008040,0.093245,0.012386,0.002378,0.002074
N20002315,0.028190,0.500288,0.126219,0.229138,0.007284,0.089811,0.014918,0.002218,0.001934
N20002316,0.018306,0.543968,0.070365,0.247917,0.005375,0.102367,0.008680,0.001631,0.001391
N20002317,0.038507,0.428602,0.155267,0.244618,0.012237,0.097017,0.017467,0.003316,0.002970
N20002318,0.164536,0.226090,0.279240,0.105844,0.084049,0.046705,0.056883,0.020418,0.016235
N20002319,0.046069,0.441641,0.185936,0.199811,0.016071,0.078840,0.023790,0.004152,0.003691
N20002320,0.026330,0.385659,0.269954,0.183829,0.011472,0.083923,0.033697,0.002694,0.002441
N20002321,0.014032,0.367750,0.328306,0.147591,0.004414,0.104864,0.030797,0.001157,0.001090
N20002322,0.017496,0.496729,0.130846,0.223594,0.005880,0.107295,0.015134,0.001606,0.001419
N20002323,0.021101,0.473093,0.159021,0.210009,0.005535,0.110776,0.017447,0.001568,0.001451
N20002324,0.013944,0.526607,0.070931,0.250260,0.003179,0.126481,0.006753,0.000952,0.000893
N20002325,0.016694,0.496244,0.109069,0.255313,0.004233,0.104617,0.011406,0.001276,0.001147
N20002326,0.051684,0.316673,0.295547,0.195937,0.025018,0.061599,0.042680,0.005797,0.005065
N20002327,0.019793,0.418197,0.196906,0.245122,0.008949,0.083299,0.023697,0.002131,0.001906
N20002328,0.024009,0.514420,0.079556,0.263893,0.007485,0.096702,0.009876,0.002193,0.001865
N20002329,0.028504,0.560926,0.116129,0.180584,0.006563,0.090214,0.013072,0.002152,0.001857
N20002330,0.036807,0.348481,0.295198,0.180444,0.021360,0.062787,0.046318,0.004614,0.003992
N20002331,0.370970,0.227546,0.113759,0.082250,0.092434,0.035168,0.020343,0.033168,0.024363
N20002332,0.022465,0.622779,0.041382,0.199081,0.004421,0.101844,0.005038,0.001637,0.001354
N20002333,0.030837,0.385013,0.235088,0.228594,0.011833,0.073403,0.029623,0.002945,0.002663
N20002334,0.031759,0.631854,0.032914,0.181400,0.005437,0.108651,0.003981,0.002239,0.001766
N20002335,0.113139,0.510222,0.079796,0.158954,0.025961,0.082984,0.012094,0.009533,0.007317
N20002336,0.034933,0.381502,0.263953,0.199205,0.014216,0.066579,0.033058,0.003461,0.003092
N20002337,0.018268,0.426449,0.204520,0.218087,0.007960,0.098284,0.022806,0.001905,0.001722
N20002338,0.037770,0.225901,0.463161,0.118946,0.027869,0.039857,0.076205,0.005504,0.004786
N20002339,0.023818,0.482995,0.144229,0.225189,0.008172,0.093559,0.017871,0.002227,0.001940
N20002340,0.039175,0.556395,0.042026,0.239166,0.007853,0.105069,0.005001,0.002956,0.002359
N20002341,0.043534,0.501264,0.111800,0.204532,0.011791,0.105402,0.014991,0.003619,0.003068
N20002342,0.064023,0.336740,0.307016,0.148603,0.028416,0.050931,0.051344,0.007002,0.005926
N20002343,0.034663,0.419556,0.217717,0.203613,0.011805,0.077667,0.028968,0.003231,0.002779
N20002344,0.055091,0.465716,0.133967,0.213805,0.018195,0.084366,0.019485,0.005068,0.004307
N20002345,0.060403,0.527671,0.070101,0.204765,0.012853,0.107011,0.008992,0.004519,0.003685
N20002346,0.077465,0.425765,0.155258,0.204914,0.023738,0.077574,0.022354,0.007137,0.005796
N20002347,0.051525,0.540696,0.077739,0.202761,0.015360,0.091273,0.011913,0.004886,0.003847
N20002348,0.085711,0.431385,0.153706,0.182911,0.028317,0.080756,0.022256,0.008221,0.006737
N20002349,0.059080,0.348538,0.313372,0.133534,0.022871,0.065869,0.045924,0.005815,0.004997
N20002350,0.077712,0.387958,0.194017,0.185158,0.032837,0.077368,0.029571,0.008436,0.006943
N20002351,0.116390,0.329263,0.261871,0.116299,0.049288,0.048749,0.054755,0.013088,0.010297
N20002352,0.062840,0.429920,0.137829,0.232919,0.021893,0.086556,0.017038,0.005955,0.005051
N20002353,0.106126,0.405115,0.155108,0.185581,0.032951,0.075190,0.022259,0.009667,0.008003
N20002354,0.119733,0.411649,0.144230,0.186655,0.026705,0.076463,0.017955,0.009187,0.007423
N20002355,0.290479,0.228814,0.177803,0.120218,0.073733,0.042214,0.024513,0.023312,0.018915
N20002356,0.290037,0.312689,0.092387,0.126074,0.063713,0.060700,0.015317,0.021852,0.017230
N20002357,0.193552,0.318923,0.174803,0.136783,0.057740,0.059040,0.028004,0.017283,0.013873
N20002358,0.174944,0.309793,0.175292,0.141002,0.072539,0.064282,0.027312,0.019343,0.015492
N20002359,0.251712,0.256546,0.190216,0.104603,0.078909,0.046133,0.030486,0.023104,0.018290
N20002360,0.090185,0.388426,0.194858,0.168238,0.039437,0.069398,0.031029,0.010161,0.008267
N20002361,0.393519,0.203116,0.095483,0.087411,0.104648,0.039927,0.015294,0.034199,0.026403
N20002362,0.126143,0.432187,0.110443,0.192792,0.029647,0.074493,0.016664,0.009701,0.007932
N20002363,0.135125,0.439227,0.098249,0.182620,0.035047,0.074449,0.014830,0.011402,0.009050
N20002364,0.245995,0.257814,0.202913,0.099294,0.078601,0.041171,0.031032,0.024418,0.018761
N20002365,0.103681,0.477383,0.142580,0.141916,0.027237,0.070117,0.020785,0.009125,0.007176
N20002366,0.072529,0.508143,0.097228,0.194490,0.022456,0.077041,0.015727,0.006937,0.005450
N20002367,0.206824,0.327549,0.153156,0.147811,0.053855,0.058532,0.021263,0.017041,0.013969
N20002368,0.059061,0.576494,0.078470,0.173504,0.013747,0.077367,0.012638,0.004909,0.003810
N20002369,0.056031,0.521360,0.089031,0.200337,0.014032,0.098771,0.012147,0.004566,0.003725
N20002370,0.037932,0.617303,0.061262,0.177035,0.007934,0.084265,0.009031,0.002920,0.002318
N20002371,0.043801,0.590890,0.108828,0.141923,0.011437,0.080531,0.015610,0.003917,0.003064
N20002372,0.058922,0.306932,0.337117,0.152118,0.030360,0.055205,0.046574,0.006807,0.005966
N20002373,0.133345,0.437219,0.117184,0.167309,0.037035,0.068417,0.018055,0.012070,0.009368
N20002374,0.054703,0.570115,0.081605,0.178049,0.013491,0.081545,0.012106,0.004713,0.003673
N20002375,0.054559,0.583840,0.075509,0.175174,0.011620,0.080796,0.010863,0.004266,0.003374
N20002376,0.112678,0.444674,0.130717,0.170247,0.028659,0.076481,0.019379,0.009548,0.007617
N20002377,0.490239,0.107932,0.078377,0.054293,0.147341,0.022039,0.015397,0.048632,0.035749
N20002378,0.362229,0.109595,0.165508,0.074477,0.158868,0.024873,0.029848,0.041547,0.033055
N20002379,0.029999,0.584921,0.059831,0.191538,0.006493,0.115417,0.007667,0.002273,0.001861
