code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20001938,0.586935,0.049512,0.017210,0.038354,0.209930,0.013549,0.001671,0.048033,0.034805
N20001939,0.031240,0.460233,0.068729,0.234842,0.010939,0.185051,0.006109,0.001246,0.001611
N20001940,0.018101,0.473260,0.038831,0.335704,0.008702,0.120021,0.002493,0.001542,0.001345
N20001941,0.015374,0.445179,0.015379,0.229248,0.004343,0.288007,0.001223,0.000537,0.000708
N20001942,0.564797,0.029719,0.021386,0.023624,0.262032,0.009550,0.002448,0.034800,0.051644
N20001943,0.529750,0.078595,0.047945,0.047340,0.198743,0.021078,0.004647,0.028907,0.042994
N20001944,0.550350,0.062708,0.022347,0.042936,0.220687,0.019892,0.002311,0.031928,0.046840
N20001945,0.098725,0.372048,0.056338,0.172168,0.026246,0.261733,0.005000,0.003449,0.004293
N20001946,0.439680,0.186267,0.041231,0.087172,0.152559,0.045875,0.003533,0.018524,0.025159
N20001947,0.078501,0.464137,0.088598,0.161777,0.023196,0.170997,0.007332,0.002303,0.003158
N20001948,0.043888,0.527793,0.022198,0.167726,0.010403,0.223376,0.001881,0.001170,0.001565
N20001949,0.525378,0.150345,0.018244,0.073801,0.141171,0.044919,0.001453,0.018808,0.025881
N20001950,0.079898,0.489403,0.037792,0.165530,0.018695,0.200586,0.003149,0.002109,0.002837
N20001951,0.300630,0.273929,0.105353,0.105921,0.075061,0.110970,0.009741,0.007804,0.010591
N20001952,0.057333,0.562056,0.017346,0.179667,0.013615,0.164713,0.001615,0.001606,0.002048
N20001953,0.696431,0.019067,0.010351,0.010603,0.196235,0.005400,0.000961,0.026592,0.034361
N20001954,0.498012,0.115633,0.039512,0.060942,0.199834,0.030141,0.003345,0.021975,0.030606
N20001955,0.038568,0.523470,0.030662,0.193878,0.007964,0.201035,0.002280,0.000883,0.001261
N20001956,0.695016,0.028114,0.008036,0.015036,0.187485,0.008686,0.000784,0.024123,0.032718
N20001957,0.288379,0.315832,0.099167,0.110543,0.074950,0.082889,0.009408,0.008350,0.010483
N20001958,0.110933,0.427808,0.132572,0.140678,0.044459,0.120306,0.013818,0.004079,0.005347
N20001959,0.523047,0.147323,0.055380,0.055727,0.121371,0.059177,0.005628,0.014431,0.017916
N20001960,0.662942,0.046944,0.030301,0.019008,0.175863,0.015688,0.003882,0.021225,0.024148
N20001961,0.445815,0.169983,0.085252,0.065782,0.131958,0.060638,0.009277,0.013861,0.017434
N20001962,0.674201,0.034429,0.025764,0.014422,0.188080,0.011923,0.003341,0.022430,0.025409
N20001963,0.636323,0.032137,0.039194,0.012052,0.214066,0.009909,0.005828,0.024093,0.026397
N20001964,0.698775,0.022908,0.018625,0.008606,0.191542,0.007364,0.002783,0.023713,0.025684
N20001965,0.676583,0.033269,0.024481,0.009290,0.194367,0.009718,0.004574,0.023161,0.024557
N20001966,0.722740,0.026944,0.016082,0.010894,0.166023,0.009518,0.002114,0.021541,0.024144
N20001967,0.735653,0.019459,0.011243,0.007503,0.170873,0.006619,0.001621,0.022586,0.024442
N20001968,0.739752,0.032637,0.018237,0.014733,0.140482,0.012377,0.002075,0.017890,0.021817
N20001969,0.677163,0.020897,0.020652,0.005865,0.212992,0.005184,0.003779,0.026820,0.026646
N20001970,0.651465,0.012634,0.016631,0.005400,0.251041,0.004215,0.002694,0.026728,0.029191
N20001971,0.601507,0.085417,0.051223,0.032773,0.152299,0.032652,0.006063,0.016983,0.021083
N20001972,0.736289,0.017740,0.010836,0.005637,0.173886,0.005306,0.001694,0.024011,0.024601
N20001973,0.742572,0.019454,0.015478,0.006167,0.161910,0.005792,0.002125,0.022769,0.023733
N20001974,0.717346,0.022495,0.020086,0.009314,0.174168,0.007750,0.002736,0.021679,0.024425
N20001975,0.740778,0.013602,0.008955,0.004427,0.176257,0.004170,0.001356,0.025326,0.025129
N20001976,0.707021,0.014861,0.016524,0.005459,0.198240,0.004456,0.002421,0.024853,0.026166
N20001977,0.711851,0.022545,0.021221,0.006914,0.178413,0.006324,0.003120,0.024651,0.024961
N20001978,0.742049,0.013572,0.010385,0.004551,0.174274,0.004125,0.001548,0.024577,0.024918
N20001979,0.696557,0.016435,0.019462,0.005917,0.202604,0.004835,0.002832,0.025004,0.026354
N20001980,0.628177,0.022982,0.036520,0.008663,0.237541,0.006637,0.005514,0.026003,0.027964
N20001981,0.781891,0.016423,0.007827,0.007236,0.138408,0.006648,0.001003,0.018712,0.021852
N20001982,0.772904,0.017198,0.005186,0.005086,0.145669,0.005217,0.000784,0.024646,0.023310
N20001983,0.700759,0.012074,0.014918,0.004232,0.209662,0.003522,0.002223,0.025749,0.026861
N20001984,0.718032,0.016407,0.016806,0.005714,0.186118,0.004784,0.002357,0.024332,0.025451
N20001985,0.760408,0.040237,0.007459,0.009525,0.128127,0.011485,0.001334,0.020855,0.020570
N20001986,0.718152,0.017651,0.015078,0.007148,0.185161,0.006110,0.002220,0.023139,0.025340
N20001987,0.681959,0.018553,0.018870,0.007265,0.212671,0.006120,0.002922,0.024689,0.026952
N20001988,0.564800,0.109109,0.041245,0.045109,0.156224,0.040417,0.005111,0.017038,0.020947
N20001989,0.630827,0.083726,0.034317,0.035715,0.143391,0.029886,0.003999,0.017150,0.020989
N20001990,0.547761,0.153006,0.033701,0.054949,0.111865,0.063531,0.003833,0.014127,0.017228
N20001991,0.583385,0.128852,0.033528,0.048931,0.118472,0.050168,0.003737,0.014774,0.018153
N20001992,0.555254,0.088532,0.077896,0.032048,0.166245,0.032285,0.008681,0.017476,0.021582
N20001993,0.716237,0.053508,0.030309,0.021145,0.120236,0.018581,0.003312,0.016815,0.019857
N20001994,0.704126,0.016103,0.010185,0.008910,0.202764,0.006251,0.002130,0.023133,0.026398
N20001995,0.697871,0.022381,0.027779,0.013421,0.180450,0.008356,0.004665,0.020427,0.024651
N20001996,0.727583,0.011037,0.010343,0.006906,0.190313,0.004505,0.001839,0.021676,0.025798
N20001997,0.733219,0.020409,0.013530,0.012569,0.165115,0.008540,0.002361,0.020151,0.024106
N20001998,0.703961,0.021269,0.022327,0.012970,0.182509,0.008446,0.003563,0.020041,0.024915
N20001999,0.794192,0.012142,0.003591,0.007134,0.135288,0.005428,0.000624,0.019433,0.022168
N20002000,0.521648,0.132351,0.059486,0.077589,0.121645,0.048783,0.008033,0.013048,0.017417
N20002001,0.568967,0.066020,0.072574,0.037256,0.178438,0.024906,0.011290,0.017926,0.022623
N20002002,0.609681,0.083164,0.059785,0.048237,0.127730,0.029821,0.007908,0.014565,0.019109
N20002003,0.786682,0.013334,0.011934,0.007198,0.134085,0.004965,0.001857,0.018319,0.021625
N20002004,0.663309,0.049152,0.037234,0.028429,0.157633,0.019132,0.005620,0.017312,0.022179
N20002005,0.714422,0.041578,0.021057,0.029765,0.134879,0.018864,0.002954,0.015540,0.020941
N20002006,0.531635,0.093190,0.085301,0.056178,0.148743,0.039962,0.011074,0.014184,0.019732
N20002007,0.173182,0.368458,0.070650,0.191968,0.041114,0.135814,0.008338,0.004371,0.006105
N20002008,0.126629,0.384706,0.026180,0.239812,0.021578,0.192237,0.002737,0.002463,0.003658
N20002009,0.602898,0.108882,0.026600,0.055114,0.128973,0.038487,0.004264,0.015533,0.019248
N20002010,0.254195,0.346538,0.033407,0.173944,0.050021,0.123637,0.004140,0.006124,0.007994
N20002011,0.467464,0.147603,0.090807,0.077431,0.122650,0.051692,0.012151,0.013107,0.017096
N20002012,0.762874,0.022538,0.013178,0.011290,0.138244,0.008161,0.002067,0.019523,0.022124
N20002013,0.383406,0.232948,0.058729,0.131230,0.078880,0.086795,0.006966,0.008902,0.012145
N20002014,0.743007,0.031833,0.014088,0.017218,0.139042,0.012251,0.002285,0.018424,0.021851
N20002015,0.079052,0.465070,0.013763,0.195531,0.010746,0.231161,0.001336,0.001352,0.001988
N20002016,0.434073,0.178631,0.080911,0.089175,0.120585,0.055374,0.012840,0.012402,0.016009
N20002017,0.222888,0.327492,0.062461,0.179073,0.056297,0.129839,0.008167,0.005711,0.008073
N20002018,0.730902,0.053938,0.015437,0.032614,0.108689,0.022510,0.002162,0.014815,0.018933
N20002019,0.509044,0.186897,0.017824,0.113282,0.056949,0.094801,0.001970,0.007963,0.011271
N20002020,0.314366,0.305225,0.045109,0.140628,0.066272,0.104222,0.005991,0.007981,0.010207
N20002021,0.199158,0.363112,0.070936,0.193338,0.048295,0.103763,0.009134,0.005226,0.007039
N20002022,0.034477,0.465549,0.032402,0.273573,0.006556,0.182604,0.003066,0.000699,0.001074
N20002023,0.733644,0.033335,0.013389,0.022429,0.141720,0.014400,0.002134,0.017130,0.021819
N20002024,0.036152,0.449050,0.019211,0.272439,0.006158,0.213378,0.001838,0.000700,0.001074
N20002025,0.115070,0.420861,0.023619,0.189144,0.024582,0.217653,0.002720,0.002589,0.003761
N20002026,0.798753,0.031154,0.009034,0.021285,0.091673,0.016607,0.001117,0.012892,0.017485
N20002027,0.063401,0.469056,0.024953,0.258492,0.008528,0.170426,0.002452,0.001102,0.001592
N20002028,0.053054,0.488512,0.014972,0.186730,0.006564,0.246649,0.001400,0.000857,0.001262
N20002029,0.132270,0.380304,0.033813,0.313649,0.016155,0.113752,0.005040,0.000955,0.004062
N20002030,0.050905,0.445211,0.037892,0.313477,0.007059,0.138401,0.004950,0.000394,0.001710
N20002031,0.468932,0.190638,0.042073,0.145130,0.066524,0.061165,0.006127,0.003814,0.015598
N20002032,0.081802,0.389121,0.052677,0.332996,0.008930,0.125396,0.006164,0.000535,0.002379
N20002033,0.069141,0.413942,0.059343,0.284151,0.011049,0.151547,0.007745,0.000567,0.002516
N20002034,0.327817,0.267910,0.054164,0.228260,0.038800,0.062812,0.007811,0.002487,0.009937
N20002035,0.309922,0.284004,0.056602,0.223312,0.041695,0.062696,0.009302,0.002469,0.009998
N20002036,0.350782,0.232425,0.076928,0.183946,0.072999,0.050037,0.014488,0.003771,0.014624
N20002037,0.773019,0.035697,0.015510,0.033136,0.098120,0.011290,0.002701,0.006440,0.024088
N20002038,0.856798,0.014056,0.002370,0.013612,0.078698,0.005104,0.000456,0.006472,0.022434
N20002039,0.217383,0.299890,0.048723,0.311292,0.026594,0.081257,0.006644,0.001530,0.006686
N20002040,0.738313,0.048084,0.015569,0.042998,0.107333,0.013224,0.003172,0.006671,0.024637
N20002041,0.394527,0.239630,0.021269,0.211351,0.041400,0.074948,0.003051,0.002703,0.011121
N20002042,0.762529,0.028859,0.022825,0.021964,0.118400,0.006872,0.004528,0.007658,0.026366
N20002043,0.750618,0.048710,0.024663,0.037346,0.092630,0.012393,0.004816,0.006239,0.022585
N20002044,0.711423,0.077198,0.009784,0.081222,0.070920,0.023146,0.001525,0.005188,0.019593
N20002045,0.764128,0.044690,0.018619,0.036061,0.092864,0.010553,0.003371,0.006540,0.023173
N20002046,0.604536,0.080831,0.045977,0.077174,0.130025,0.018919,0.009713,0.006999,0.025827
N20002047,0.665138,0.069988,0.041495,0.070236,0.099865,0.017234,0.007336,0.005933,0.022775
N20002048,0.814659,0.018209,0.007571,0.018563,0.102140,0.005857,0.001419,0.006701,0.024881
N20002049,0.816173,0.023271,0.006899,0.019315,0.094918,0.006372,0.001398,0.007242,0.024412
N20002050,0.637306,0.105606,0.021617,0.096351,0.078511,0.032261,0.003478,0.005130,0.019741
N20002051,0.690623,0.067680,0.024229,0.065109,0.098421,0.020380,0.004268,0.006095,0.023194
N20002052,0.492989,0.162373,0.039829,0.142755,0.087807,0.043436,0.007436,0.004762,0.018613
N20002053,0.782272,0.037259,0.015278,0.036588,0.086709,0.010610,0.002541,0.006114,0.022628
N20002054,0.808286,0.015448,0.011241,0.013066,0.111556,0.004208,0.002251,0.007627,0.026316
N20002055,0.712359,0.062805,0.017193,0.065544,0.091967,0.018734,0.003008,0.005857,0.022533
N20002056,0.739898,0.045644,0.016463,0.047581,0.103231,0.013190,0.003154,0.006510,0.024329
N20002057,0.365871,0.182130,0.080015,0.229135,0.064328,0.049784,0.012397,0.003077,0.013263
N20002058,0.764355,0.025450,0.014778,0.031072,0.120993,0.008540,0.002859,0.006427,0.025526
N20002059,0.776904,0.022976,0.012286,0.025131,0.119926,0.007520,0.002506,0.006880,0.025871
N20002060,0.776997,0.032372,0.013423,0.039897,0.096322,0.010412,0.002400,0.005660,0.022516
N20002061,0.244705,0.223909,0.126264,0.251611,0.055125,0.063585,0.022318,0.002283,0.010201
N20002062,0.615997,0.061412,0.042206,0.072611,0.148919,0.016450,0.009456,0.006558,0.026391
N20002063,0.686904,0.051375,0.026694,0.059473,0.123918,0.015368,0.005157,0.006206,0.024906
N20002064,0.584923,0.089576,0.051636,0.114248,0.097536,0.028357,0.008428,0.004838,0.020458
N20002065,0.098102,0.297507,0.093589,0.393427,0.019694,0.079103,0.013953,0.000812,0.003813
N20002066,0.727466,0.011913,0.015249,0.015372,0.182826,0.003649,0.003355,0.008249,0.031921
N20002067,0.621005,0.070259,0.040687,0.097965,0.112368,0.023810,0.006633,0.005029,0.022243
N20002068,0.378366,0.169755,0.092920,0.192911,0.084926,0.044579,0.017063,0.003776,0.015703
N20002069,0.549279,0.093663,0.060955,0.123658,0.108361,0.027825,0.010233,0.004974,0.021051
N20002070,0.400230,0.130863,0.112074,0.164953,0.113787,0.033147,0.020990,0.004666,0.019289
N20002071,0.388067,0.165346,0.069202,0.237042,0.068456,0.043262,0.011397,0.003219,0.014010
N20002072,0.473283,0.137672,0.046936,0.179426,0.092355,0.039926,0.008507,0.004077,0.017817
N20002073,0.315306,0.214508,0.044292,0.285788,0.065520,0.051133,0.007581,0.003075,0.012797
N20002074,0.790472,0.017084,0.006889,0.022145,0.122079,0.006441,0.001390,0.006993,0.026507
N20002075,0.682160,0.070634,0.018906,0.084890,0.090932,0.022682,0.003603,0.005304,0.020888
N20002076,0.764488,0.030770,0.008835,0.038619,0.113393,0.011052,0.001769,0.006350,0.024725
N20002077,0.764798,0.027520,0.013965,0.025101,0.124372,0.008688,0.003517,0.006793,0.025246
N20002078,0.698015,0.052084,0.021701,0.072619,0.105840,0.017290,0.003789,0.005591,0.023071
N20002079,0.805284,0.017308,0.005519,0.021661,0.111357,0.006172,0.001155,0.006525,0.025019
N20002080,0.586380,0.105245,0.016653,0.141591,0.086884,0.036961,0.002796,0.004530,0.018960
N20002081,0.231238,0.270050,0.108520,0.227085,0.054589,0.076954,0.017867,0.002763,0.010933
N20002082,0.030263,0.410544,0.095874,0.322883,0.006300,0.119928,0.012541,0.000313,0.001352
N20002083,0.073858,0.380242,0.098442,0.299564,0.014582,0.115478,0.013937,0.000746,0.003150
N20002084,0.118655,0.354163,0.132809,0.240837,0.027862,0.095676,0.023095,0.001374,0.005530
N20002085,0.517759,0.138029,0.055355,0.105726,0.102768,0.040610,0.011331,0.006312,0.022111
N20002086,0.724567,0.033833,0.026536,0.020118,0.140582,0.008827,0.006891,0.009265,0.029380
N20002087,0.400711,0.166503,0.104910,0.125248,0.104876,0.048925,0.023397,0.005470,0.019962
N20002088,0.558143,0.095963,0.062179,0.074486,0.133943,0.027117,0.014793,0.007325,0.026051
N20002089,0.663917,0.041971,0.064492,0.029794,0.138325,0.010401,0.013959,0.008592,0.028549
N20002090,0.348502,0.157828,0.167967,0.136024,0.091557,0.042686,0.033548,0.004554,0.017334
N20002091,0.683718,0.029479,0.062257,0.023998,0.142275,0.008398,0.012916,0.008064,0.028894
N20002092,0.524966,0.160824,0.050368,0.094805,0.089480,0.042024,0.012003,0.005784,0.019746
N20002093,0.339275,0.210790,0.129156,0.160290,0.067455,0.049949,0.025182,0.003750,0.014152
N20002094,0.549739,0.054621,0.094061,0.051017,0.175328,0.015081,0.022339,0.007968,0.029847
N20002095,0.742068,0.018560,0.019373,0.013427,0.155014,0.005198,0.004820,0.009817,0.031723
N20002096,0.677986,0.045019,0.048908,0.031560,0.137084,0.011414,0.010467,0.008681,0.028881
N20002097,0.287372,0.214248,0.147132,0.180078,0.070046,0.056173,0.027618,0.003583,0.013750
N20002098,0.584721,0.106404,0.066758,0.057173,0.110960,0.025748,0.017964,0.006956,0.023316
N20002099,0.479587,0.091531,0.126260,0.083498,0.132618,0.028887,0.026271,0.006694,0.024653
N20002100,0.391070,0.164256,0.093595,0.178309,0.083214,0.052027,0.016053,0.004296,0.017180
N20002101,0.597426,0.063134,0.091795,0.041582,0.135233,0.015388,0.021594,0.007593,0.026255
N20002102,0.416253,0.118577,0.137258,0.076185,0.150355,0.027625,0.043247,0.006624,0.023876
N20002103,0.647216,0.081317,0.045080,0.061267,0.104419,0.020413,0.009414,0.006903,0.023970
N20002104,0.514386,0.165944,0.057545,0.105687,0.072576,0.050128,0.011757,0.004698,0.017279
N20002105,0.320069,0.144644,0.217000,0.096632,0.112691,0.028997,0.056508,0.005079,0.018380
N20002106,0.475542,0.178505,0.063834,0.128875,0.071915,0.047805,0.012074,0.004564,0.016886
N20002107,0.488865,0.122005,0.111065,0.065352,0.126750,0.025098,0.030655,0.006843,0.023367
N20002108,0.262276,0.319054,0.051608,0.223716,0.042232,0.078723,0.010135,0.002576,0.009682
N20002109,0.184156,0.254034,0.147946,0.257760,0.036078,0.088472,0.021879,0.001855,0.007820
N20002110,0.183466,0.368568,0.073334,0.227913,0.037980,0.083854,0.014875,0.002115,0.007897
N20002111,0.258653,0.147712,0.247262,0.144313,0.093749,0.036412,0.052340,0.003986,0.015574
N20002112,0.493226,0.092411,0.088679,0.080816,0.162044,0.023530,0.023488,0.007894,0.027912
N20002113,0.326284,0.160618,0.146185,0.160541,0.106863,0.044033,0.031941,0.004900,0.018634
N20002114,0.549084,0.054178,0.079835,0.045440,0.194742,0.015095,0.019944,0.009252,0.032429
N20002115,0.591814,0.030917,0.073304,0.031207,0.202224,0.008802,0.019219,0.009133,0.033380
N20002116,0.593360,0.082578,0.068019,0.063161,0.125699,0.019484,0.015109,0.007138,0.025452
N20002117,0.027592,0.422671,0.047438,0.365198,0.004579,0.125036,0.006150,0.000259,0.001078
N20002118,0.050015,0.353395,0.100085,0.371893,0.011009,0.098059,0.012691,0.000529,0.002324
N20002119,0.039935,0.391855,0.067700,0.369092,0.008540,0.111223,0.009411,0.000433,0.001811
N20002120,0.152434,0.284485,0.141204,0.279181,0.038709,0.071112,0.023594,0.001809,0.007472
N20002121,0.228230,0.255579,0.049973,0.337175,0.043724,0.067372,0.007207,0.001999,0.008739
N20002122,0.185859,0.303917,0.039424,0.339777,0.030104,0.088126,0.004851,0.001449,0.006494
N20002123,0.094290,0.379358,0.024066,0.378613,0.017226,0.099026,0.003080,0.000807,0.003535
N20002124,0.701974,0.025005,0.026183,0.029671,0.167404,0.007776,0.004570,0.007573,0.029844
N20002125,0.452422,0.146551,0.058196,0.161701,0.106108,0.040811,0.010407,0.004636,0.019168
N20002126,0.110020,0.361193,0.066766,0.346742,0.025414,0.074075,0.010059,0.001076,0.004655
N20002127,0.064679,0.385971,0.064062,0.362505,0.016219,0.094440,0.008529,0.000659,0.002937
N20002128,0.767493,0.012998,0.006955,0.013743,0.154482,0.004364,0.001445,0.008535,0.029984
N20002129,0.447205,0.166277,0.034664,0.190980,0.083309,0.051072,0.005486,0.004139,0.016869
N20002130,0.086839,0.329136,0.042076,0.430936,0.021318,0.079347,0.005609,0.000854,0.003886
N20002131,0.752979,0.014415,0.012507,0.013762,0.160437,0.004203,0.002818,0.008788,0.030093
N20002132,0.618952,0.047469,0.049665,0.058298,0.167577,0.013477,0.008970,0.007125,0.028467
N20002133,0.567081,0.050417,0.075063,0.056016,0.187137,0.012966,0.014964,0.007359,0.028998
N20002134,0.665675,0.038568,0.062241,0.044206,0.136405,0.010146,0.009783,0.006750,0.026226
N20002135,0.463160,0.111061,0.086193,0.134631,0.132566,0.029625,0.015200,0.005386,0.022179
N20002136,0.525184,0.119722,0.075567,0.104045,0.107071,0.029158,0.013208,0.005423,0.020621
N20002137,0.734370,0.017235,0.010544,0.017951,0.172683,0.005391,0.002265,0.008564,0.030997
N20002138,0.678688,0.040646,0.042095,0.033744,0.150988,0.009616,0.008526,0.007863,0.027833
N20002139,0.123871,0.296316,0.061765,0.388660,0.031381,0.082114,0.008913,0.001291,0.005689
N20002140,0.017018,0.395201,0.023810,0.474365,0.003723,0.082172,0.002819,0.000165,0.000728
N20002141,0.019513,0.400058,0.037438,0.444968,0.005075,0.087088,0.004724,0.000210,0.000926
N20002142,0.383550,0.193504,0.044949,0.221096,0.064847,0.068911,0.006207,0.003232,0.013703
N20002143,0.013627,0.407040,0.058944,0.414240,0.003602,0.094170,0.007592,0.000142,0.000642
N20002144,0.649968,0.045665,0.036953,0.056045,0.154381,0.015893,0.006022,0.006981,0.028092
N20002145,0.182922,0.234528,0.146851,0.281588,0.047830,0.076905,0.019148,0.001857,0.008371
N20002146,0.632293,0.070325,0.030365,0.084959,0.126399,0.019483,0.005139,0.006413,0.024624
N20002147,0.066779,0.378482,0.022322,0.347926,0.007992,0.171717,0.002348,0.000443,0.001992
N20002148,0.209812,0.246356,0.083833,0.310505,0.050356,0.076342,0.011431,0.002125,0.009241
N20002149,0.550511,0.077114,0.075581,0.065680,0.164492,0.017285,0.015981,0.007015,0.026341
N20002150,0.058805,0.477425,0.066166,0.184012,0.017582,0.185227,0.006857,0.001430,0.002496
N20002151,0.319892,0.260104,0.068163,0.136678,0.071686,0.118069,0.007428,0.006615,0.011365
N20002152,0.472632,0.148389,0.093302,0.075284,0.117499,0.054698,0.010641,0.010260,0.017296
N20002153,0.112731,0.401995,0.064883,0.192674,0.027924,0.187004,0.006112,0.002388,0.004288
N20002154,0.625055,0.068200,0.095450,0.029143,0.116854,0.025076,0.010285,0.011189,0.018750
N20002155,0.528796,0.139602,0.075556,0.071207,0.096451,0.055754,0.007483,0.009146,0.016004
N20002156,0.466814,0.132397,0.097680,0.068326,0.137886,0.053559,0.012072,0.011918,0.019349
N20002157,0.617205,0.054137,0.059023,0.031319,0.170563,0.021885,0.008017,0.014216,0.023636
N20002158,0.268076,0.255020,0.153981,0.112467,0.073568,0.103991,0.016274,0.006074,0.010549
N20002159,0.660583,0.025163,0.050541,0.014465,0.190801,0.010860,0.006881,0.015249,0.025458
N20002160,0.681561,0.042864,0.037660,0.024290,0.153797,0.016904,0.004639,0.014769,0.023516
N20002161,0.453488,0.173080,0.088797,0.078390,0.101232,0.069495,0.011089,0.009007,0.015423
N20002162,0.710718,0.055743,0.022774,0.026347,0.122560,0.024529,0.002748,0.013443,0.021137
N20002163,0.672986,0.056918,0.025187,0.029380,0.151717,0.022338,0.003507,0.014843,0.023123
N20002164,0.388882,0.205362,0.106949,0.083369,0.092881,0.088617,0.011733,0.008263,0.013944
N20002165,0.244302,0.315819,0.091754,0.130709,0.041182,0.157406,0.007880,0.003844,0.007104
N20002166,0.746110,0.048097,0.014226,0.018382,0.117370,0.019833,0.002100,0.013544,0.020338
N20002167,0.736395,0.033919,0.024053,0.011028,0.140968,0.011322,0.003999,0.015947,0.022369
N20002168,0.419619,0.205591,0.062101,0.094868,0.089225,0.099667,0.007050,0.007925,0.013955
N20002169,0.597623,0.099178,0.049890,0.035669,0.139459,0.036623,0.007051,0.013670,0.020837
N20002170,0.669842,0.042808,0.062212,0.017916,0.147965,0.013748,0.008154,0.014840,0.022515
N20002171,0.601743,0.085028,0.064537,0.037807,0.136798,0.032078,0.008206,0.013164,0.020638
N20002172,0.662256,0.086704,0.036525,0.036889,0.110148,0.030848,0.004508,0.012903,0.019218
N20002173,0.693572,0.060804,0.029647,0.033182,0.118442,0.028222,0.003555,0.012326,0.020250
N20002174,0.573100,0.139742,0.031904,0.063934,0.098395,0.061772,0.003857,0.010424,0.016873
N20002175,0.607365,0.079702,0.058462,0.043143,0.139789,0.030356,0.007508,0.012680,0.020994
N20002176,0.611501,0.115805,0.033014,0.053865,0.102213,0.050906,0.003866,0.011025,0.017805
N20002177,0.618566,0.102569,0.051356,0.047302,0.099505,0.046966,0.005660,0.010604,0.017471
N20002178,0.718084,0.051657,0.031696,0.027697,0.113846,0.020709,0.003954,0.012356,0.020000
N20002179,0.732394,0.056397,0.024043,0.028235,0.098489,0.027278,0.002707,0.011692,0.018764
N20002180,0.220949,0.373338,0.053239,0.159689,0.030929,0.148096,0.004870,0.003141,0.005750
N20002181,0.312212,0.245730,0.139448,0.111990,0.080318,0.072882,0.017383,0.007668,0.012370
N20002182,0.611021,0.073285,0.079464,0.036031,0.129890,0.024902,0.009768,0.014076,0.021563
N20002183,0.725055,0.024706,0.032333,0.007922,0.153474,0.007042,0.005217,0.019143,0.025109
N20002184,0.557686,0.087413,0.131958,0.028298,0.120316,0.022991,0.019236,0.012894,0.019209
N20002185,0.706063,0.040435,0.044326,0.017455,0.134014,0.013788,0.006091,0.015247,0.022581
N20002186,0.487710,0.071781,0.191801,0.039541,0.132336,0.024403,0.020475,0.012074,0.019878
N20002187,0.635522,0.021634,0.054433,0.011113,0.211490,0.007622,0.008689,0.020262,0.029236
N20002188,0.727303,0.055250,0.044310,0.019108,0.098464,0.016883,0.005650,0.013695,0.019336
N20002189,0.413959,0.137437,0.161839,0.066279,0.125350,0.043747,0.021705,0.011630,0.018054
N20002190,0.625883,0.019723,0.090681,0.009629,0.190494,0.006013,0.012818,0.017949,0.026811
N20002191,0.692745,0.023316,0.054401,0.009470,0.161629,0.006850,0.007653,0.018453,0.025484
N20002192,0.507948,0.134098,0.112277,0.048921,0.112520,0.039416,0.014463,0.012119,0.018239
N20002193,0.634092,0.049785,0.069032,0.022516,0.158548,0.015790,0.010267,0.015988,0.023984
N20002194,0.692595,0.022060,0.062769,0.010492,0.155015,0.007305,0.008113,0.016947,0.024704
N20002195,0.508153,0.169826,0.090522,0.043896,0.099480,0.043472,0.015760,0.012239,0.016651
N20002196,0.365742,0.160920,0.175695,0.069665,0.124752,0.048825,0.025679,0.011381,0.017342
N20002197,0.136667,0.432492,0.114317,0.136282,0.031005,0.127622,0.013310,0.003247,0.005059
N20002198,0.636234,0.053884,0.081382,0.015189,0.145522,0.014796,0.014823,0.015928,0.022243
N20002199,0.508270,0.139997,0.128486,0.036115,0.101734,0.035606,0.021638,0.011624,0.016530
N20002200,0.035858,0.572419,0.047293,0.174639,0.007241,0.155597,0.004852,0.000817,0.001284
N20002201,0.076731,0.488637,0.053903,0.196247,0.017747,0.156200,0.005912,0.001705,0.002917
N20002202,0.662275,0.029261,0.071621,0.011626,0.163888,0.008425,0.010865,0.017256,0.024783
N20002203,0.766172,0.021077,0.044412,0.010556,0.110153,0.007487,0.004792,0.014096,0.021253
N20002204,0.729804,0.017390,0.027554,0.006202,0.163360,0.005053,0.004375,0.020015,0.026247
N20002205,0.668781,0.026113,0.078296,0.009892,0.156369,0.008422,0.011299,0.016835,0.023995
N20002206,0.077083,0.500423,0.116139,0.131668,0.018046,0.137203,0.014709,0.001858,0.002870
N20002207,0.356378,0.255044,0.099841,0.101371,0.071112,0.083957,0.011713,0.008201,0.012383
N20002208,0.602470,0.097060,0.071678,0.036241,0.120274,0.027625,0.010915,0.013777,0.019960
N20002209,0.101503,0.417671,0.144365,0.159336,0.022046,0.134159,0.014853,0.002294,0.003773
N20002210,0.758804,0.021171,0.023209,0.011308,0.134347,0.008291,0.002987,0.016120,0.023762
N20002211,0.459599,0.134420,0.104054,0.057226,0.151472,0.042943,0.015061,0.013989,0.021237
N20002212,0.679514,0.037882,0.070299,0.012464,0.138434,0.012411,0.010608,0.016036,0.022353
N20002213,0.565155,0.053089,0.118750,0.024212,0.165784,0.017250,0.017273,0.015136,0.023351
N20002214,0.683127,0.021184,0.052375,0.009820,0.174645,0.007317,0.007507,0.017815,0.026210
N20002215,0.714398,0.036800,0.041936,0.017716,0.132574,0.013253,0.005570,0.014967,0.022787
N20002216,0.600715,0.045777,0.087752,0.021963,0.174305,0.015063,0.012054,0.017047,0.025324
