code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20001747,0.688205,0.019446,0.007445,0.011103,0.152702,0.004885,0.001669,0.071657,0.042887
N20001748,0.656384,0.021460,0.009282,0.012466,0.174444,0.005394,0.002220,0.073712,0.044636
N20001749,0.712407,0.020875,0.004659,0.011526,0.134194,0.005317,0.001053,0.069148,0.040821
N20001750,0.620896,0.041158,0.036901,0.022248,0.153692,0.009418,0.008061,0.066808,0.040819
N20001751,0.700672,0.022527,0.006438,0.012964,0.139427,0.005776,0.001414,0.069394,0.041389
N20001752,0.709135,0.021656,0.005554,0.012021,0.134974,0.005376,0.001238,0.069215,0.040830
N20001753,0.690303,0.022852,0.006939,0.013504,0.146376,0.005854,0.001526,0.070457,0.042189
N20001754,0.042040,0.534656,0.017831,0.264881,0.013861,0.115065,0.003088,0.005231,0.003347
N20001755,0.719290,0.023641,0.005771,0.013699,0.124036,0.006141,0.001220,0.066629,0.039572
N20001756,0.576149,0.036290,0.032077,0.017857,0.203211,0.007486,0.008092,0.073942,0.044896
N20001757,0.698753,0.017213,0.008631,0.009943,0.146915,0.004267,0.001869,0.070113,0.042296
N20001758,0.672099,0.012730,0.006775,0.007230,0.175995,0.003089,0.001610,0.075229,0.045243
N20001759,0.707859,0.018822,0.007156,0.010756,0.138856,0.004794,0.001596,0.068867,0.041293
N20001760,0.690014,0.017947,0.006827,0.010672,0.153617,0.004624,0.001540,0.071717,0.043042
N20001761,0.640982,0.020026,0.011203,0.010941,0.188060,0.004730,0.002822,0.075677,0.045559
N20001762,0.695864,0.021739,0.005228,0.012606,0.145071,0.005613,0.001176,0.070633,0.042070
N20001763,0.693991,0.020529,0.006379,0.011906,0.147795,0.005178,0.001421,0.070487,0.042314
N20001764,0.643350,0.027093,0.012640,0.014899,0.174954,0.006415,0.003006,0.073407,0.044237
N20001765,0.698971,0.021314,0.007237,0.012501,0.141986,0.005512,0.001584,0.069208,0.041687
N20001766,0.695069,0.014769,0.005606,0.008331,0.155480,0.003656,0.001275,0.072487,0.043328
N20001767,0.598786,0.066165,0.019961,0.042329,0.146395,0.018470,0.003896,0.064001,0.039998
N20001768,0.650853,0.046182,0.018271,0.029323,0.135277,0.012775,0.003425,0.064071,0.039822
N20001769,0.647698,0.021921,0.012445,0.013927,0.176902,0.005758,0.002798,0.073477,0.045074
N20001770,0.694884,0.018245,0.009608,0.010931,0.147711,0.004667,0.002101,0.069613,0.042241
N20001771,0.545137,0.019200,0.048972,0.012139,0.233995,0.004785,0.011716,0.076258,0.047797
N20001772,0.568088,0.013816,0.025135,0.008601,0.245196,0.003424,0.006072,0.079922,0.049745
N20001773,0.698214,0.021588,0.006834,0.012824,0.142104,0.005642,0.001459,0.069540,0.041795
N20001774,0.678922,0.017590,0.010905,0.010172,0.160074,0.004285,0.002394,0.072110,0.043549
N20001775,0.666375,0.030344,0.010153,0.017473,0.152766,0.007608,0.002219,0.070652,0.042410
N20001776,0.668346,0.016225,0.005683,0.010230,0.174646,0.004396,0.001355,0.074002,0.045117
N20001777,0.631298,0.022392,0.019988,0.014181,0.182907,0.005782,0.004438,0.073628,0.045385
N20001778,0.669972,0.024355,0.008790,0.015030,0.158332,0.006512,0.001937,0.071655,0.043416
N20001779,0.677057,0.016982,0.010037,0.009694,0.163856,0.004203,0.002328,0.072101,0.043741
N20001780,0.693241,0.017629,0.006776,0.010943,0.151425,0.004798,0.001458,0.070700,0.043030
N20001781,0.632920,0.021125,0.019285,0.013196,0.184576,0.005423,0.004335,0.073621,0.045519
N20001782,0.690599,0.016905,0.007526,0.009810,0.154279,0.004214,0.001654,0.071861,0.043152
N20001783,0.664864,0.015254,0.008808,0.009545,0.176317,0.004064,0.002034,0.073812,0.045301
N20001784,0.594697,0.023212,0.016021,0.012940,0.218239,0.005421,0.004100,0.077860,0.047511
N20001785,0.663314,0.016971,0.008277,0.010927,0.174622,0.004686,0.001895,0.074003,0.045305
N20001786,0.697050,0.018435,0.008407,0.010674,0.146679,0.004682,0.001842,0.069992,0.042238
N20001787,0.663234,0.027375,0.010456,0.015935,0.159582,0.006970,0.002317,0.071001,0.043129
N20001788,0.658577,0.016979,0.008509,0.011025,0.178212,0.004611,0.001900,0.074521,0.045667
N20001789,0.531949,0.037658,0.058608,0.018122,0.214415,0.007391,0.015278,0.072382,0.044196
N20001790,0.483741,0.057497,0.078059,0.031598,0.207981,0.012858,0.018432,0.067463,0.042370
N20001791,0.630074,0.028411,0.015466,0.016571,0.180531,0.007006,0.003534,0.073600,0.044808
N20001792,0.628057,0.018726,0.016823,0.011884,0.193890,0.005028,0.003897,0.075190,0.046505
N20001793,0.524467,0.035963,0.050506,0.016942,0.230673,0.007283,0.013870,0.074715,0.045583
N20001794,0.515200,0.039773,0.057119,0.021507,0.226484,0.008160,0.013712,0.072718,0.045326
N20001795,0.604172,0.032243,0.021979,0.018414,0.191883,0.007481,0.005044,0.073580,0.045204
N20001796,0.639882,0.025393,0.015724,0.015141,0.176224,0.006224,0.003608,0.073233,0.044573
N20001797,0.511604,0.044320,0.041725,0.022161,0.238838,0.009011,0.011159,0.075118,0.046064
N20001798,0.603466,0.025309,0.022850,0.013198,0.201803,0.005528,0.005897,0.076081,0.045869
N20001799,0.647192,0.024735,0.015221,0.013732,0.172801,0.005988,0.003637,0.072686,0.044009
N20001800,0.494693,0.028772,0.063980,0.014538,0.252490,0.005784,0.017866,0.075484,0.046392
N20001801,0.515660,0.024461,0.040911,0.011572,0.264068,0.004894,0.012450,0.078254,0.047730
N20001802,0.585097,0.038647,0.027955,0.017804,0.196552,0.008045,0.007513,0.074117,0.044269
N20001803,0.619396,0.030240,0.024662,0.019319,0.177533,0.008254,0.005406,0.070832,0.044360
N20001804,0.607943,0.026756,0.021789,0.016294,0.194696,0.007039,0.005083,0.074401,0.045999
N20001805,0.613948,0.028350,0.020025,0.017440,0.188649,0.007298,0.004590,0.074145,0.045555
N20001806,0.642169,0.021380,0.011176,0.013284,0.183275,0.005742,0.002573,0.074677,0.045723
N20001807,0.606572,0.028914,0.019404,0.018050,0.194248,0.007721,0.004585,0.074551,0.045955
N20001808,0.625603,0.016620,0.033667,0.010421,0.184417,0.003992,0.007041,0.073062,0.045178
N20001809,0.657289,0.020078,0.012907,0.011454,0.173105,0.004787,0.003067,0.073007,0.044306
N20001810,0.652877,0.017273,0.013294,0.011278,0.178927,0.004765,0.003018,0.073112,0.045457
N20001811,0.686554,0.018902,0.009558,0.011138,0.153187,0.004800,0.002029,0.070892,0.042940
N20001812,0.621582,0.024695,0.012399,0.015433,0.194560,0.007043,0.002844,0.075004,0.046440
N20001813,0.687899,0.021693,0.009788,0.012797,0.148573,0.005536,0.002123,0.069377,0.042214
N20001814,0.648101,0.021218,0.013173,0.013714,0.176137,0.005835,0.002977,0.073681,0.045163
N20001815,0.678612,0.018969,0.013792,0.011188,0.156237,0.004713,0.002994,0.070499,0.042997
N20001816,0.684100,0.022143,0.006932,0.013798,0.152431,0.006165,0.001539,0.070067,0.042824
N20001817,0.672128,0.029724,0.013768,0.017880,0.145721,0.007626,0.002836,0.068587,0.041731
N20001818,0.690410,0.016734,0.007717,0.009392,0.155400,0.004048,0.001763,0.071459,0.043076
N20001819,0.684727,0.018385,0.007483,0.011157,0.156399,0.004693,0.001627,0.072077,0.043453
N20001820,0.651522,0.012830,0.011137,0.008455,0.188595,0.003552,0.002483,0.074799,0.046628
N20001821,0.670815,0.019572,0.007044,0.011135,0.166562,0.004799,0.001667,0.074215,0.044192
N20001822,0.694887,0.015751,0.006937,0.009370,0.153229,0.004074,0.001535,0.071157,0.043059
N20001823,0.683198,0.022204,0.007212,0.012584,0.153694,0.005446,0.001561,0.071221,0.042880
N20001824,0.581169,0.015591,0.027949,0.009859,0.227901,0.004064,0.006891,0.078027,0.048548
N20001825,0.681608,0.029474,0.011543,0.016575,0.141342,0.007510,0.002467,0.068402,0.041080
N20001826,0.687460,0.026143,0.010596,0.015400,0.142036,0.006881,0.002232,0.067859,0.041392
N20001827,0.697462,0.022793,0.008718,0.013197,0.140390,0.005765,0.001901,0.068445,0.041328
N20001828,0.652816,0.025254,0.027916,0.014839,0.155946,0.006105,0.005847,0.069043,0.042235
N20001829,0.663989,0.024037,0.009499,0.014293,0.163664,0.006137,0.002177,0.072457,0.043747
N20001830,0.713049,0.014045,0.004795,0.008268,0.143120,0.003671,0.001085,0.069972,0.041995
N20001831,0.687852,0.023912,0.014783,0.014653,0.140889,0.006033,0.003029,0.067563,0.041286
N20001832,0.658652,0.043570,0.016103,0.023206,0.137549,0.010474,0.003331,0.066962,0.040153
N20001833,0.635271,0.028975,0.017937,0.016745,0.173238,0.007205,0.003928,0.072469,0.044232
N20001834,0.606134,0.017037,0.016795,0.010754,0.214921,0.004547,0.004085,0.077727,0.048001
N20001835,0.707383,0.019154,0.008100,0.011405,0.137440,0.004964,0.001702,0.068519,0.041333
N20001836,0.695831,0.019152,0.009369,0.011508,0.145414,0.004936,0.002027,0.069663,0.042099
N20001837,0.684239,0.017753,0.007776,0.010349,0.157961,0.004477,0.001781,0.072248,0.043417
N20001838,0.669200,0.023646,0.011662,0.013340,0.159039,0.005743,0.002675,0.071621,0.043072
N20001839,0.676895,0.019166,0.007100,0.012245,0.161482,0.005321,0.001594,0.072172,0.044025
N20001840,0.603266,0.026506,0.022733,0.016539,0.198028,0.006808,0.005109,0.074777,0.046234
N20001841,0.688557,0.018972,0.006315,0.010522,0.154505,0.004673,0.001480,0.071995,0.042981
N20001842,0.696842,0.012543,0.005680,0.007445,0.156615,0.003186,0.001245,0.072761,0.043684
N20001843,0.689841,0.017210,0.007546,0.010372,0.154436,0.004402,0.001642,0.071304,0.043248
N20001844,0.632589,0.021541,0.014251,0.013591,0.188218,0.005688,0.003290,0.074845,0.045987
N20001845,0.692393,0.022898,0.008392,0.014273,0.143319,0.006093,0.001757,0.068999,0.041875
N20001846,0.661838,0.020146,0.010763,0.012578,0.169113,0.005413,0.002389,0.073159,0.044601
N20001847,0.638206,0.020116,0.019085,0.012424,0.182103,0.005058,0.004150,0.073514,0.045344
N20001848,0.707509,0.021752,0.007218,0.013324,0.134484,0.005954,0.001526,0.067345,0.040887
N20001849,0.682877,0.016416,0.006662,0.010757,0.161744,0.004479,0.001405,0.071455,0.044205
N20001850,0.251908,0.107128,0.291391,0.063651,0.137763,0.025506,0.057612,0.039404,0.025638
N20001851,0.416438,0.095626,0.119294,0.056637,0.170695,0.023710,0.024682,0.056729,0.036190
N20001852,0.174509,0.348143,0.072047,0.199025,0.072131,0.081318,0.013433,0.023887,0.015507
N20001853,0.051472,0.526206,0.027496,0.250620,0.015783,0.113764,0.004508,0.006184,0.003968
N20001854,0.296288,0.142754,0.183138,0.079948,0.153019,0.032613,0.038420,0.044782,0.029038
N20001855,0.235503,0.244481,0.144766,0.127795,0.107009,0.055006,0.029960,0.033803,0.021677
N20001856,0.022818,0.545163,0.021098,0.279018,0.006486,0.117764,0.003315,0.002635,0.001703
N20001857,0.046295,0.531573,0.031387,0.249033,0.015912,0.110630,0.005448,0.005942,0.003779
N20001858,0.508670,0.084167,0.048798,0.048244,0.175104,0.020256,0.010176,0.064295,0.040290
N20001859,0.284350,0.188451,0.174272,0.106910,0.108804,0.043886,0.032295,0.037065,0.023968
N20001860,0.325308,0.118418,0.178401,0.072183,0.161686,0.027501,0.036941,0.048290,0.031273
N20001861,0.504021,0.038021,0.067872,0.020726,0.228529,0.008737,0.014628,0.072035,0.045431
N20001862,0.092435,0.456778,0.028727,0.250235,0.029099,0.119564,0.004867,0.011072,0.007223
N20001863,0.257161,0.249011,0.117068,0.139804,0.102127,0.055220,0.022952,0.034513,0.022144
N20001864,0.109765,0.450566,0.053212,0.222672,0.035518,0.096885,0.009341,0.013450,0.008589
N20001865,0.105553,0.447791,0.046024,0.228189,0.032321,0.111908,0.007729,0.012419,0.008065
N20001866,0.058265,0.521791,0.047843,0.219826,0.021805,0.109004,0.008910,0.007656,0.004900
N20001867,0.297309,0.237534,0.086674,0.133778,0.109648,0.055464,0.016853,0.038176,0.024565
N20001868,0.041919,0.527369,0.042226,0.251653,0.014634,0.106195,0.007165,0.005394,0.003445
N20001869,0.042977,0.519279,0.031535,0.262404,0.014382,0.115528,0.005043,0.005375,0.003477
N20001870,0.422241,0.148728,0.088599,0.073163,0.134686,0.031055,0.018584,0.051103,0.031843
N20001871,0.232581,0.280287,0.107230,0.153448,0.090039,0.065875,0.020297,0.030418,0.019824
N20001872,0.425290,0.093826,0.094861,0.050957,0.193561,0.021118,0.020882,0.060771,0.038734
N20001873,0.102001,0.455610,0.033935,0.237568,0.034034,0.110068,0.005952,0.012677,0.008156
N20001874,0.495889,0.099394,0.066873,0.045044,0.159246,0.021819,0.014305,0.060213,0.037218
N20001875,0.206324,0.339679,0.058826,0.181130,0.078269,0.080391,0.010846,0.027071,0.017465
N20001876,0.044601,0.505933,0.036835,0.268790,0.015394,0.113253,0.005942,0.005592,0.003661
N20001877,0.478096,0.066982,0.073703,0.032639,0.207868,0.013559,0.018611,0.066997,0.041545
N20001878,0.336753,0.216303,0.076147,0.113642,0.119155,0.053397,0.014777,0.042590,0.027236
N20001879,0.105802,0.364309,0.145661,0.201940,0.047444,0.084917,0.025075,0.014979,0.009873
N20001880,0.078862,0.486989,0.037934,0.235660,0.026511,0.111218,0.006590,0.009894,0.006342
N20001881,0.631100,0.020638,0.016318,0.012103,0.190877,0.005155,0.003844,0.074135,0.045829
N20001882,0.445065,0.138766,0.061489,0.073191,0.147612,0.031636,0.013190,0.054741,0.034308
N20001883,0.570762,0.027402,0.029016,0.013958,0.222138,0.005781,0.007699,0.076639,0.046604
N20001884,0.427273,0.064721,0.087994,0.032089,0.242532,0.012528,0.022499,0.067726,0.042638
N20001885,0.380130,0.223133,0.040963,0.123976,0.101923,0.052696,0.007579,0.042803,0.026797
N20001886,0.399104,0.166327,0.074439,0.093104,0.132323,0.039680,0.014582,0.049286,0.031155
N20001887,0.668982,0.021339,0.013440,0.012884,0.160644,0.005345,0.002903,0.071090,0.043372
N20001888,0.333603,0.130107,0.169327,0.071956,0.152994,0.029195,0.034525,0.047668,0.030625
N20001889,0.576562,0.031850,0.034841,0.019111,0.202132,0.007999,0.008165,0.073613,0.045727
N20001890,0.700405,0.021535,0.005594,0.012580,0.141771,0.005620,0.001229,0.069582,0.041683
N20001891,0.501041,0.088977,0.057785,0.051529,0.166432,0.022102,0.011875,0.061375,0.038885
N20001892,0.670448,0.018442,0.012826,0.011261,0.163696,0.004606,0.002697,0.072031,0.043993
N20001893,0.061472,0.477441,0.038679,0.263817,0.021580,0.118082,0.006163,0.007693,0.005072
N20001894,0.092031,0.444480,0.042228,0.246911,0.031222,0.117234,0.007101,0.011344,0.007449
N20001895,0.557478,0.058331,0.038649,0.036679,0.176067,0.015394,0.007911,0.067156,0.042335
N20001896,0.636582,0.026425,0.016597,0.016643,0.176018,0.006960,0.003624,0.072425,0.044725
N20001897,0.066056,0.469038,0.042910,0.242826,0.023517,0.134778,0.006858,0.008478,0.005538
N20001898,0.068444,0.449643,0.057701,0.252441,0.025618,0.121957,0.009392,0.008919,0.005885
N20001899,0.018942,0.523693,0.019202,0.273885,0.006660,0.150770,0.002824,0.002427,0.001599
N20001900,0.548215,0.051915,0.038264,0.032147,0.193609,0.013380,0.008505,0.070062,0.043903
N20001901,0.636872,0.025653,0.013641,0.016167,0.179084,0.006918,0.003036,0.073464,0.045165
N20001902,0.137684,0.377918,0.086853,0.203298,0.058117,0.089070,0.015726,0.018962,0.012372
N20001903,0.309106,0.292572,0.035345,0.161021,0.073373,0.069381,0.006375,0.032394,0.020432
N20001904,0.617832,0.019506,0.019269,0.012435,0.199732,0.005070,0.004257,0.075018,0.046881
N20001905,0.024834,0.528712,0.009776,0.289713,0.005866,0.135397,0.001403,0.002605,0.001695
N20001906,0.644879,0.014901,0.027057,0.008778,0.178616,0.003509,0.005893,0.071775,0.044591
N20001907,0.207849,0.310621,0.090039,0.164602,0.086099,0.076853,0.016693,0.028760,0.018485
N20001908,0.378379,0.189135,0.063765,0.120887,0.113391,0.051382,0.010986,0.043701,0.028374
N20001909,0.641870,0.027032,0.034316,0.016429,0.157238,0.006606,0.006850,0.067525,0.042134
N20001910,0.598419,0.045142,0.037662,0.028425,0.163474,0.011446,0.007367,0.066113,0.041953
N20001911,0.636613,0.030470,0.017427,0.016918,0.172993,0.007403,0.003942,0.070608,0.043626
N20001912,0.629495,0.031233,0.024283,0.018462,0.170417,0.007753,0.005300,0.069648,0.043408
N20001913,0.517011,0.032134,0.078932,0.018740,0.213088,0.007565,0.018389,0.069909,0.044232
N20001914,0.429513,0.135292,0.084625,0.082227,0.135687,0.033135,0.015142,0.051533,0.032846
N20001915,0.343262,0.156296,0.143175,0.094203,0.125536,0.037983,0.026824,0.044319,0.028402
N20001916,0.376868,0.116245,0.144906,0.071980,0.151934,0.027724,0.027784,0.050027,0.032532
N20001917,0.247608,0.158834,0.238151,0.098727,0.115100,0.039827,0.043083,0.035338,0.023331
N20001918,0.354708,0.204705,0.065953,0.125595,0.114319,0.052488,0.011852,0.042800,0.027581
N20001919,0.357515,0.140480,0.149691,0.084658,0.129576,0.035576,0.027418,0.045644,0.029441
N20001920,0.338206,0.143518,0.151445,0.086714,0.139489,0.036277,0.028321,0.046203,0.029827
N20001921,0.427820,0.137266,0.075459,0.081095,0.143372,0.033872,0.014592,0.052863,0.033662
N20001922,0.137494,0.392228,0.054225,0.217541,0.046758,0.114331,0.009088,0.017149,0.011186
N20001923,0.579504,0.056399,0.043502,0.036496,0.156076,0.015889,0.008279,0.063349,0.040506
N20001924,0.686138,0.018789,0.013174,0.011725,0.151004,0.004895,0.002670,0.068899,0.042707
N20001925,0.624022,0.034406,0.021562,0.020543,0.171502,0.008919,0.004770,0.070697,0.043579
N20001926,0.520865,0.045274,0.057605,0.027517,0.209676,0.011278,0.013039,0.070388,0.044359
N20001927,0.551691,0.061372,0.062585,0.041113,0.153981,0.017758,0.011111,0.060920,0.039469
N20001928,0.348177,0.115813,0.153481,0.066650,0.172786,0.025854,0.032238,0.051620,0.033381
N20001929,0.306066,0.245115,0.063626,0.140388,0.100544,0.071616,0.010830,0.037550,0.024267
N20001930,0.046838,0.494748,0.029764,0.279115,0.014693,0.120982,0.004578,0.005609,0.003673
N20001931,0.028202,0.524229,0.024292,0.282844,0.009418,0.121452,0.003770,0.003503,0.002290
N20001932,0.014509,0.525663,0.008064,0.306962,0.004673,0.135957,0.001220,0.001784,0.001168
N20001933,0.017958,0.540718,0.008524,0.294038,0.005161,0.128838,0.001307,0.002099,0.001358
N20001934,0.033186,0.510716,0.023369,0.285843,0.010815,0.125696,0.003655,0.004054,0.002666
N20001935,0.280162,0.288983,0.038068,0.175929,0.075293,0.083949,0.006463,0.031119,0.020034
N20001936,0.405198,0.170756,0.056408,0.104625,0.127564,0.046016,0.010109,0.048210,0.031114
N20001937,0.504462,0.083069,0.047890,0.051678,0.178022,0.022250,0.009283,0.062720,0.040626
N20001938,0.624577,0.054404,0.016642,0.034180,0.145574,0.016017,0.003329,0.064738,0.040538
N20001939,0.033358,0.498012,0.040972,0.275301,0.011222,0.128147,0.006113,0.004143,0.002732
N20001940,0.027084,0.504580,0.030262,0.277377,0.009652,0.140669,0.004615,0.003471,0.002289
N20001941,0.018163,0.509648,0.009228,0.284098,0.005394,0.168610,0.001306,0.002144,0.001411
N20001942,0.605193,0.039860,0.034013,0.026502,0.166455,0.010676,0.006865,0.067696,0.042738
N20001943,0.513478,0.103117,0.068667,0.058844,0.128603,0.024945,0.012669,0.054974,0.034703
N20001944,0.566754,0.080845,0.029978,0.049468,0.145394,0.021379,0.005753,0.061656,0.038773
N20001945,0.104819,0.428022,0.038987,0.227605,0.029008,0.145995,0.005910,0.011927,0.007728
N20001946,0.408934,0.191683,0.042976,0.116198,0.108297,0.050290,0.007921,0.044989,0.028710
N20001947,0.087829,0.438710,0.049723,0.248237,0.028021,0.122436,0.007547,0.010545,0.006950
N20001948,0.047057,0.497063,0.013109,0.269069,0.013096,0.149755,0.002007,0.005357,0.003488
N20001949,0.509923,0.140193,0.019706,0.088239,0.113242,0.041052,0.003555,0.051367,0.032724
N20001950,0.087767,0.455179,0.023827,0.255714,0.023788,0.133887,0.003635,0.009797,0.006405
N20001951,0.320389,0.241240,0.064420,0.148501,0.085666,0.071711,0.010531,0.034782,0.022761
N20001952,0.060264,0.496994,0.009507,0.278046,0.015851,0.126822,0.001531,0.006676,0.004309
N20001953,0.684072,0.021513,0.013959,0.014634,0.147098,0.006125,0.002766,0.067497,0.042337
N20001954,0.504326,0.111591,0.037288,0.072248,0.143840,0.030343,0.006919,0.056861,0.036584
N20001955,0.046649,0.486778,0.017486,0.284888,0.012036,0.141278,0.002522,0.005032,0.003330
N20001956,0.690282,0.024462,0.010210,0.016598,0.141741,0.007383,0.002073,0.065637,0.041614
N20001957,0.266590,0.297210,0.061243,0.174020,0.071694,0.070810,0.010115,0.029383,0.018934
N20001958,0.137700,0.380918,0.081849,0.212092,0.051924,0.092088,0.013682,0.017972,0.011775
N20001959,0.488656,0.139045,0.037330,0.086301,0.117558,0.040807,0.006474,0.051113,0.032717
N20001960,0.605685,0.055202,0.028272,0.035708,0.149849,0.014684,0.005528,0.064547,0.040524
N20001961,0.428369,0.159316,0.058393,0.099190,0.121114,0.043890,0.010375,0.048255,0.031097
N20001962,0.629253,0.036810,0.022352,0.024301,0.161506,0.010021,0.004400,0.068462,0.042895
N20001963,0.590803,0.045260,0.039174,0.028114,0.167516,0.011397,0.008173,0.067460,0.042104
N20001964,0.650307,0.026655,0.019677,0.016675,0.162391,0.006921,0.004123,0.069939,0.043312
N20001965,0.631114,0.035987,0.025117,0.019116,0.163705,0.008685,0.005797,0.068385,0.042093
N20001966,0.669271,0.027776,0.014052,0.018235,0.149802,0.007707,0.002799,0.068005,0.042352
N20001967,0.681633,0.022811,0.012220,0.014648,0.149127,0.006150,0.002554,0.068511,0.042345
N20001968,0.687512,0.027515,0.012585,0.019289,0.136947,0.008078,0.002366,0.064672,0.041037
N20001969,0.635637,0.028839,0.025419,0.015647,0.168375,0.006453,0.005818,0.070747,0.043066
N20001970,0.639660,0.013903,0.012919,0.009362,0.195117,0.003704,0.002852,0.075458,0.047024
N20001971,0.566953,0.075853,0.042770,0.047924,0.139428,0.021762,0.008010,0.059320,0.037980
N20001972,0.683253,0.022499,0.012190,0.013174,0.149402,0.005647,0.002626,0.069062,0.042148
N20001973,0.681114,0.026327,0.019994,0.015458,0.139337,0.006583,0.004070,0.066369,0.040747
N20001974,0.662178,0.028323,0.019961,0.018870,0.149712,0.007725,0.004053,0.067185,0.041994
N20001975,0.686704,0.021394,0.011991,0.012701,0.147662,0.005411,0.002556,0.069465,0.042114
N20001976,0.663127,0.020639,0.019460,0.012923,0.160997,0.005174,0.004082,0.070265,0.043335
N20001977,0.643645,0.036487,0.027194,0.020638,0.148962,0.008726,0.005657,0.067527,0.041164
N20001978,0.689129,0.018927,0.011863,0.011377,0.149426,0.004777,0.002518,0.069591,0.042392
N20001979,0.653583,0.022906,0.022176,0.014141,0.163318,0.005671,0.004638,0.070223,0.043345
N20001980,0.599923,0.031413,0.037121,0.019625,0.181475,0.007649,0.007830,0.070850,0.044113
N20001981,0.722431,0.015188,0.007306,0.010604,0.132116,0.004579,0.001463,0.065356,0.040957
N20001982,0.701415,0.027979,0.007323,0.015868,0.131237,0.007062,0.001559,0.067361,0.040197
N20001983,0.668504,0.015583,0.016599,0.009610,0.166595,0.003863,0.003527,0.071601,0.044117
N20001984,0.667980,0.021300,0.020500,0.012953,0.155580,0.005259,0.004198,0.069490,0.042740
N20001985,0.689699,0.040755,0.008746,0.020237,0.126302,0.009833,0.001994,0.064035,0.038397
N20001986,0.669268,0.021533,0.014302,0.014096,0.158729,0.005847,0.003009,0.069885,0.043330
N20001987,0.648890,0.021541,0.017087,0.013888,0.172942,0.005693,0.003674,0.071705,0.044580
N20001988,0.536582,0.098376,0.031923,0.064229,0.139959,0.027804,0.006087,0.057964,0.037077
N20001989,0.592560,0.072327,0.023987,0.048031,0.138751,0.020253,0.004471,0.060868,0.038754
N20001990,0.508823,0.139064,0.025244,0.083918,0.113097,0.041448,0.004595,0.051262,0.032549
N20001991,0.544055,0.114969,0.023117,0.071893,0.119429,0.033602,0.004194,0.054244,0.034497
N20001992,0.545706,0.074294,0.050036,0.045047,0.154446,0.020794,0.009034,0.061351,0.039292
N20001993,0.641473,0.058534,0.025495,0.037951,0.119576,0.016190,0.004642,0.059000,0.037140
N20001994,0.645937,0.026000,0.015106,0.016053,0.171183,0.006726,0.003371,0.071516,0.044107
N20001995,0.619900,0.036005,0.037751,0.022951,0.158042,0.009171,0.007580,0.066825,0.041774
N20001996,0.671408,0.015644,0.013505,0.010389,0.166380,0.004217,0.002824,0.071253,0.044381
N20001997,0.656243,0.030066,0.017365,0.019470,0.154363,0.008144,0.003570,0.068312,0.042465
N20001998,0.641456,0.028045,0.022391,0.018168,0.165463,0.007479,0.004417,0.069084,0.043497
N20001999,0.715099,0.018442,0.005730,0.011971,0.134083,0.005250,0.001188,0.067144,0.041093
N20002000,0.432104,0.166871,0.059580,0.104038,0.108685,0.042954,0.010601,0.045798,0.029369
N20002001,0.484592,0.097122,0.079928,0.058882,0.146788,0.024799,0.015125,0.056755,0.036009
N20002002,0.513264,0.107886,0.066923,0.067043,0.119900,0.027267,0.011852,0.052422,0.033444
N20002003,0.700616,0.021596,0.019163,0.013433,0.131100,0.005573,0.003756,0.064681,0.040083
N20002004,0.585189,0.062715,0.041787,0.039163,0.145762,0.016542,0.007912,0.061771,0.039160
N20002005,0.638051,0.049597,0.022453,0.035047,0.135096,0.014411,0.004164,0.061721,0.039460
N20002006,0.486427,0.102217,0.072485,0.064241,0.142384,0.028534,0.012692,0.055252,0.035768
N20002007,0.154924,0.386493,0.059762,0.218086,0.044441,0.097341,0.009712,0.017737,0.011506
N20002008,0.126455,0.417571,0.021499,0.257299,0.029523,0.122888,0.003354,0.012934,0.008478
N20002009,0.513771,0.132282,0.030041,0.076968,0.121176,0.033013,0.005800,0.053407,0.033543
N20002010,0.183805,0.389515,0.027204,0.221616,0.043527,0.098139,0.004574,0.019321,0.012298
N20002011,0.387657,0.182189,0.082889,0.106094,0.109299,0.045206,0.014567,0.044020,0.028080
N20002012,0.659989,0.041541,0.022827,0.024336,0.132748,0.010427,0.004450,0.064263,0.039418
N20002013,0.311587,0.267901,0.050623,0.161547,0.076385,0.069531,0.008444,0.032855,0.021125
N20002014,0.646688,0.048298,0.019288,0.029206,0.136563,0.012558,0.003807,0.063971,0.039620
N20002015,0.080460,0.481208,0.010997,0.246497,0.017212,0.148842,0.001645,0.007962,0.005177
N20002016,0.361664,0.205232,0.080910,0.114804,0.106840,0.046969,0.015379,0.041656,0.026546
N20002017,0.224234,0.327002,0.053005,0.191282,0.066141,0.086604,0.009048,0.025873,0.016811
N20002018,0.639789,0.064054,0.016474,0.041106,0.120965,0.017735,0.003039,0.059476,0.037362
N20002019,0.471424,0.186833,0.015822,0.120662,0.077555,0.058506,0.002595,0.040557,0.026046
N20002020,0.232391,0.348636,0.038661,0.189835,0.057600,0.085358,0.006734,0.024962,0.015823
N20002021,0.165138,0.384228,0.056893,0.220178,0.047103,0.085804,0.009662,0.018856,0.012138
N20002022,0.032450,0.497743,0.023854,0.295059,0.008586,0.132931,0.003466,0.003559,0.002352
N20002023,0.659081,0.038202,0.014690,0.025950,0.142635,0.010642,0.002905,0.064949,0.040947
N20002024,0.035573,0.491411,0.014123,0.298731,0.008598,0.143291,0.002072,0.003734,0.002467
N20002025,0.119854,0.436240,0.019806,0.233299,0.031846,0.134036,0.003216,0.013133,0.008571
