code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20000663,0.271936,0.348113,0.038671,0.155021,0.028652,0.130282,0.003972,0.012590,0.010763
N20000664,0.018585,0.555217,0.030453,0.199227,0.003017,0.188515,0.002958,0.001070,0.000959
N20000665,0.034043,0.502652,0.033115,0.228846,0.007174,0.186340,0.003378,0.002355,0.002098
N20000666,0.018030,0.525266,0.038090,0.253369,0.003271,0.156043,0.003838,0.001087,0.001007
N20000667,0.035077,0.467975,0.098112,0.223260,0.009365,0.151425,0.009683,0.002651,0.002452
N20000668,0.035358,0.539440,0.041356,0.199456,0.006194,0.169449,0.004631,0.002222,0.001894
N20000669,0.024236,0.509385,0.067197,0.269695,0.006127,0.111652,0.008186,0.001881,0.001640
N20000670,0.023996,0.530844,0.028176,0.198411,0.003492,0.210234,0.002427,0.001250,0.001171
N20000671,0.019543,0.511709,0.067064,0.270114,0.005052,0.115767,0.007884,0.001512,0.001356
N20000672,0.037999,0.548430,0.032417,0.188280,0.007374,0.177746,0.003192,0.002374,0.002188
N20000673,0.016668,0.517552,0.033758,0.269629,0.002837,0.154595,0.003090,0.000966,0.000905
N20000674,0.054775,0.427111,0.115066,0.239764,0.015702,0.126844,0.012500,0.004285,0.003953
N20000675,0.015321,0.553081,0.025637,0.141974,0.001801,0.258771,0.002062,0.000700,0.000654
N20000676,0.022157,0.551015,0.044478,0.179812,0.004749,0.190701,0.004251,0.001471,0.001367
N20000677,0.016854,0.504275,0.061121,0.289583,0.005007,0.113739,0.006719,0.001431,0.001271
N20000678,0.035316,0.580589,0.040656,0.149565,0.006214,0.179513,0.004168,0.002080,0.001901
N20000679,0.021224,0.573773,0.036611,0.177485,0.003880,0.181100,0.003507,0.001244,0.001175
N20000680,0.030059,0.571179,0.031552,0.218895,0.004240,0.137920,0.003173,0.001556,0.001427
N20000681,0.031096,0.469272,0.064264,0.212644,0.006847,0.206149,0.005734,0.002051,0.001944
N20000682,0.044759,0.575525,0.024771,0.210476,0.006287,0.130673,0.002859,0.002524,0.002126
N20000683,0.044915,0.545550,0.035403,0.225150,0.008505,0.130877,0.004024,0.002994,0.002582
N20000684,0.066865,0.555731,0.048775,0.187092,0.013946,0.111876,0.006861,0.004898,0.003955
N20000685,0.055946,0.502004,0.071853,0.177593,0.013181,0.164191,0.007650,0.003970,0.003612
N20000686,0.036394,0.535968,0.035049,0.230080,0.007316,0.146828,0.003664,0.002514,0.002186
N20000687,0.023829,0.555061,0.016358,0.230507,0.003632,0.166350,0.001727,0.001335,0.001203
N20000688,0.078857,0.450785,0.048535,0.236577,0.015865,0.154950,0.004997,0.004863,0.004571
N20000689,0.029532,0.509565,0.020860,0.250749,0.005477,0.178085,0.002103,0.001913,0.001716
N20000690,0.020899,0.517523,0.020526,0.291494,0.003630,0.141538,0.001988,0.001248,0.001155
N20000691,0.019565,0.534375,0.035467,0.206596,0.003824,0.194417,0.003378,0.001234,0.001145
N20000692,0.147131,0.387051,0.073932,0.160661,0.023779,0.184524,0.007252,0.008202,0.007467
N20000693,0.036298,0.516320,0.014357,0.230887,0.005302,0.191594,0.001347,0.002077,0.001819
N20000694,0.062268,0.445454,0.027963,0.155004,0.007684,0.293723,0.002314,0.002867,0.002723
N20000695,0.039570,0.471138,0.027584,0.218063,0.006512,0.230232,0.002438,0.002332,0.002131
N20000696,0.158342,0.415915,0.082678,0.152910,0.035951,0.120763,0.011174,0.012412,0.009855
N20000697,0.045665,0.546242,0.025560,0.219101,0.007906,0.147131,0.002966,0.002938,0.002493
N20000698,0.095066,0.477006,0.031922,0.224437,0.016281,0.140475,0.003567,0.006085,0.005161
N20000699,0.210683,0.358379,0.014747,0.220438,0.027257,0.145955,0.001587,0.011233,0.009720
N20000700,0.037547,0.485064,0.075777,0.221107,0.009161,0.158474,0.007553,0.002802,0.002515
N20000701,0.708397,0.055973,0.008745,0.040292,0.091210,0.020516,0.001195,0.041978,0.031693
N20000702,0.716372,0.040346,0.006574,0.026022,0.111138,0.013786,0.001015,0.049184,0.035564
N20000703,0.037646,0.469028,0.027184,0.214524,0.006825,0.237858,0.002461,0.002329,0.002145
N20000704,0.197814,0.388878,0.054237,0.190794,0.033690,0.104725,0.006582,0.012727,0.010554
N20000705,0.595008,0.111538,0.025284,0.064676,0.093719,0.036981,0.003661,0.039422,0.029711
N20000706,0.775131,0.017224,0.003737,0.012307,0.102651,0.005829,0.000623,0.047973,0.034525
N20000707,0.749973,0.020547,0.007581,0.013986,0.113741,0.006937,0.001165,0.050087,0.035982
N20000708,0.217391,0.359430,0.028525,0.201400,0.031631,0.135649,0.003075,0.012279,0.010621
N20000709,0.699415,0.070129,0.007756,0.048265,0.080811,0.025635,0.001026,0.037668,0.029295
N20000710,0.730619,0.047005,0.009263,0.030924,0.090068,0.016194,0.001303,0.042942,0.031682
N20000711,0.015793,0.539771,0.064064,0.245333,0.003715,0.122270,0.006801,0.001190,0.001063
N20000712,0.646804,0.037968,0.020135,0.022745,0.158690,0.008655,0.003879,0.059784,0.041340
N20000713,0.379949,0.219202,0.085330,0.098668,0.098758,0.043832,0.014036,0.034621,0.025604
N20000714,0.072238,0.579944,0.032550,0.169290,0.016100,0.114077,0.004953,0.006188,0.004660
N20000715,0.697590,0.018865,0.018922,0.012272,0.145363,0.004306,0.003126,0.058840,0.040717
N20000716,0.049362,0.456420,0.175232,0.182007,0.016304,0.085427,0.026661,0.004707,0.003880
N20000717,0.034193,0.580778,0.038134,0.215689,0.006839,0.114980,0.004767,0.002534,0.002085
N20000718,0.019262,0.588326,0.051911,0.223311,0.004558,0.103189,0.006511,0.001617,0.001314
N20000719,0.671316,0.011800,0.014399,0.006202,0.178716,0.002565,0.002772,0.067740,0.044490
N20000720,0.011963,0.602156,0.035245,0.189198,0.001991,0.154661,0.003379,0.000746,0.000663
N20000721,0.090387,0.468146,0.077620,0.200911,0.019445,0.121955,0.008798,0.007029,0.005709
N20000722,0.049836,0.418063,0.211980,0.185140,0.018249,0.073603,0.033854,0.005096,0.004179
N20000723,0.041029,0.552530,0.073976,0.197284,0.009863,0.108938,0.010192,0.003442,0.002747
N20000724,0.675819,0.014040,0.006961,0.008454,0.179882,0.003314,0.001538,0.065438,0.044554
N20000725,0.659274,0.032315,0.024454,0.015482,0.154188,0.006580,0.004401,0.062010,0.041294
N20000726,0.298702,0.208464,0.181168,0.110072,0.085668,0.037463,0.030421,0.026901,0.021141
N20000727,0.033214,0.510920,0.105631,0.233380,0.009794,0.086780,0.014611,0.003130,0.002541
N20000728,0.055095,0.521892,0.085963,0.190142,0.015921,0.110805,0.010918,0.005137,0.004128
N20000729,0.042589,0.596558,0.063161,0.170421,0.008606,0.104329,0.008463,0.003266,0.002607
N20000730,0.059810,0.537926,0.055124,0.202967,0.014343,0.113613,0.007180,0.005041,0.003997
N20000731,0.548773,0.072791,0.045611,0.029795,0.179123,0.014533,0.010195,0.058326,0.040854
N20000732,0.653441,0.028314,0.021302,0.018805,0.164852,0.006825,0.003875,0.060085,0.042500
N20000733,0.607930,0.031157,0.027693,0.018838,0.194222,0.006642,0.005620,0.062904,0.044993
N20000734,0.515729,0.014683,0.032053,0.010139,0.285846,0.003081,0.008243,0.077507,0.052719
N20000735,0.668558,0.013478,0.012690,0.008907,0.179450,0.003333,0.002484,0.066058,0.045043
N20000736,0.058308,0.528071,0.119588,0.164966,0.017135,0.082212,0.019795,0.005604,0.004322
N20000737,0.034994,0.613082,0.053058,0.174427,0.008115,0.103950,0.007025,0.003010,0.002340
N20000738,0.487097,0.015263,0.034595,0.006721,0.307791,0.002508,0.011989,0.082193,0.051843
N20000739,0.043860,0.583959,0.029856,0.221371,0.007615,0.103849,0.003794,0.003222,0.002473
N20000740,0.634413,0.013540,0.013453,0.008694,0.208559,0.003130,0.002873,0.068125,0.047214
N20000741,0.619423,0.012837,0.012692,0.007433,0.217672,0.002598,0.002993,0.075626,0.048727
N20000742,0.051866,0.548902,0.097755,0.176261,0.011520,0.092903,0.013647,0.003899,0.003246
N20000743,0.606204,0.054972,0.035146,0.026161,0.158702,0.010731,0.006236,0.060580,0.041269
N20000744,0.079646,0.594633,0.037094,0.160032,0.013626,0.099394,0.005219,0.005935,0.004421
N20000745,0.588729,0.043099,0.038847,0.015833,0.188821,0.007540,0.010025,0.064798,0.042308
N20000746,0.685766,0.016154,0.009614,0.008511,0.165260,0.003549,0.002141,0.066298,0.042708
N20000747,0.600332,0.018777,0.015498,0.008686,0.225634,0.003645,0.004687,0.075162,0.047580
N20000748,0.698927,0.017046,0.007978,0.008066,0.150960,0.003496,0.001677,0.069874,0.041975
N20000749,0.694586,0.027029,0.013763,0.013171,0.141963,0.005694,0.002690,0.061355,0.039750
N20000750,0.609770,0.015945,0.021980,0.008895,0.215317,0.003146,0.005049,0.072241,0.047658
N20000751,0.711848,0.016919,0.009745,0.009362,0.143160,0.003635,0.001830,0.062909,0.040592
N20000752,0.698226,0.011675,0.006993,0.006374,0.161021,0.002537,0.001361,0.068443,0.043371
N20000753,0.720756,0.009548,0.003379,0.005314,0.147995,0.002239,0.000682,0.068088,0.041999
N20000754,0.595195,0.028581,0.024047,0.009615,0.211540,0.005169,0.007980,0.073315,0.044559
N20000755,0.710862,0.012049,0.006186,0.006919,0.151576,0.002855,0.001119,0.065997,0.042436
N20000756,0.707621,0.023258,0.011139,0.011558,0.138500,0.004883,0.002108,0.061185,0.039748
N20000757,0.600291,0.034082,0.025221,0.014085,0.197814,0.005718,0.006673,0.070906,0.045210
N20000758,0.718787,0.012231,0.005491,0.006618,0.145396,0.002748,0.001048,0.066065,0.041617
N20000759,0.509269,0.065329,0.093196,0.019498,0.179196,0.008859,0.028925,0.057825,0.037903
N20000760,0.689465,0.012870,0.007207,0.007699,0.168455,0.002943,0.001554,0.066417,0.043391
N20000761,0.721681,0.011762,0.004439,0.006115,0.144105,0.002614,0.000952,0.067216,0.041116
N20000762,0.710047,0.014124,0.004736,0.007531,0.151549,0.003405,0.000986,0.065910,0.041711
N20000763,0.523096,0.138879,0.034589,0.069026,0.116977,0.030777,0.005270,0.048122,0.033263
N20000764,0.501826,0.022829,0.051746,0.008276,0.267929,0.003311,0.018219,0.077850,0.048015
N20000765,0.702245,0.015195,0.006929,0.007376,0.153127,0.003240,0.001393,0.067985,0.042509
N20000766,0.662218,0.024018,0.014919,0.009899,0.169660,0.004521,0.003730,0.068439,0.042596
N20000767,0.683515,0.036951,0.012162,0.020145,0.135572,0.008591,0.002033,0.061358,0.039673
N20000768,0.725901,0.014138,0.006531,0.008382,0.136715,0.003271,0.001129,0.063313,0.040621
N20000769,0.655889,0.030584,0.018983,0.012509,0.165780,0.006084,0.004255,0.063959,0.041956
N20000770,0.651196,0.056823,0.021622,0.022559,0.134846,0.010493,0.003874,0.059908,0.038679
N20000771,0.704381,0.023379,0.010126,0.010875,0.142502,0.004914,0.002064,0.061719,0.040041
N20000772,0.582538,0.057968,0.028008,0.018427,0.185415,0.008928,0.009285,0.068057,0.041373
N20000773,0.746021,0.020335,0.007323,0.011258,0.113749,0.004934,0.001165,0.058158,0.037057
N20000774,0.577481,0.018731,0.028783,0.007335,0.231981,0.002969,0.009019,0.076570,0.047131
N20000775,0.632711,0.034281,0.036423,0.015305,0.164130,0.007143,0.006930,0.061671,0.041405
N20000776,0.036433,0.683978,0.029079,0.137598,0.006724,0.096768,0.004280,0.002984,0.002156
N20000777,0.734024,0.014955,0.007822,0.009489,0.132292,0.003589,0.001331,0.057494,0.039005
N20000778,0.628144,0.017854,0.017321,0.007510,0.198929,0.003408,0.004238,0.076367,0.046229
N20000779,0.735526,0.026491,0.007130,0.012163,0.116431,0.005695,0.001417,0.058329,0.036818
N20000780,0.649901,0.016333,0.011750,0.007961,0.187912,0.003079,0.002498,0.074215,0.046352
N20000781,0.714726,0.016303,0.007854,0.009545,0.141963,0.003801,0.001376,0.063511,0.040920
N20000782,0.719805,0.020864,0.012567,0.011797,0.132345,0.004472,0.002160,0.057074,0.038915
N20000783,0.699648,0.021306,0.009585,0.009235,0.147714,0.004240,0.002291,0.065626,0.040354
N20000784,0.695737,0.014429,0.010541,0.007949,0.156076,0.002966,0.002106,0.067765,0.042432
N20000785,0.665494,0.011247,0.016293,0.006903,0.180030,0.002290,0.002910,0.069532,0.045301
N20000786,0.434404,0.051857,0.120570,0.022438,0.224934,0.007402,0.033986,0.062689,0.041719
N20000787,0.619180,0.019834,0.025173,0.014138,0.200515,0.004528,0.005124,0.065597,0.045910
N20000788,0.633127,0.022703,0.028244,0.014842,0.185231,0.005161,0.005385,0.061050,0.044259
N20000789,0.462332,0.029283,0.087631,0.017093,0.264559,0.005521,0.021183,0.065316,0.047082
N20000790,0.066723,0.562126,0.052987,0.182894,0.014202,0.103482,0.007912,0.005477,0.004195
N20000791,0.443580,0.090030,0.093572,0.049968,0.192745,0.016729,0.020765,0.053214,0.039397
N20000792,0.642279,0.023098,0.032850,0.012559,0.173264,0.004566,0.006136,0.062194,0.043055
N20000793,0.613667,0.041722,0.035293,0.025034,0.167825,0.008943,0.006746,0.058873,0.041897
N20000794,0.631180,0.017110,0.023519,0.009751,0.197281,0.003473,0.004926,0.067140,0.045620
N20000795,0.130364,0.430905,0.134083,0.152600,0.038962,0.063311,0.027766,0.012631,0.009379
N20000796,0.463253,0.027935,0.086067,0.020895,0.262689,0.006635,0.019776,0.064637,0.048114
N20000797,0.364091,0.132307,0.153759,0.081722,0.139980,0.029153,0.028558,0.039722,0.030709
N20000798,0.028948,0.600850,0.052233,0.190221,0.005068,0.112426,0.006644,0.001989,0.001621
N20000799,0.440717,0.020980,0.099188,0.016553,0.281736,0.005015,0.022557,0.064280,0.048975
N20000800,0.052415,0.476463,0.129326,0.220639,0.015183,0.079811,0.017441,0.004777,0.003945
N20000801,0.053827,0.491932,0.145444,0.180544,0.017094,0.079357,0.022353,0.005217,0.004231
N20000802,0.511595,0.017083,0.049849,0.012579,0.271170,0.003979,0.011591,0.071367,0.050787
N20000803,0.434204,0.015715,0.069588,0.011202,0.323851,0.003334,0.017894,0.072025,0.052189
N20000804,0.442032,0.093225,0.084201,0.054343,0.193188,0.019328,0.017796,0.055739,0.040148
N20000805,0.054725,0.353448,0.258212,0.188872,0.021308,0.081257,0.031723,0.005604,0.004851
N20000806,0.032042,0.484103,0.082612,0.261712,0.009357,0.115796,0.009155,0.002781,0.002442
N20000807,0.435840,0.022820,0.084049,0.016263,0.297146,0.004795,0.021348,0.067875,0.049864
N20000808,0.463515,0.015639,0.066823,0.010824,0.299613,0.003605,0.017302,0.071133,0.051546
N20000809,0.182758,0.187297,0.299726,0.114708,0.087214,0.039738,0.049196,0.021593,0.017771
N20000810,0.435305,0.028442,0.121978,0.020094,0.251600,0.005930,0.029080,0.062050,0.045521
N20000811,0.027840,0.627709,0.047227,0.168849,0.005118,0.113771,0.005885,0.001988,0.001613
N20000812,0.424091,0.010211,0.067445,0.007480,0.344290,0.002242,0.018739,0.072335,0.053167
N20000813,0.025630,0.615860,0.041940,0.191532,0.005051,0.111316,0.005126,0.001975,0.001570
N20000814,0.585008,0.051020,0.047264,0.028383,0.169134,0.010147,0.009496,0.058423,0.041125
N20000815,0.545384,0.017022,0.042364,0.012463,0.251817,0.004000,0.010064,0.067613,0.049274
N20000816,0.393955,0.045451,0.151255,0.033229,0.237515,0.009813,0.030767,0.055366,0.042649
N20000817,0.313174,0.097825,0.230472,0.052541,0.167183,0.018970,0.046306,0.041615,0.031915
N20000818,0.461320,0.014319,0.073442,0.008752,0.299052,0.002638,0.018656,0.071208,0.050613
N20000819,0.228336,0.133229,0.304160,0.080362,0.118588,0.026439,0.058055,0.028093,0.022737
N20000820,0.026939,0.574577,0.043741,0.219309,0.005510,0.120819,0.005348,0.002083,0.001674
N20000821,0.119874,0.320178,0.269332,0.083950,0.062233,0.044280,0.072380,0.016138,0.011633
N20000822,0.481452,0.021572,0.063002,0.013401,0.279053,0.004523,0.018140,0.069218,0.049640
N20000823,0.117902,0.347183,0.184199,0.179665,0.044877,0.074975,0.028206,0.012830,0.010161
N20000824,0.509926,0.035930,0.071001,0.016850,0.227230,0.006516,0.018290,0.068588,0.045670
N20000825,0.337075,0.105706,0.188278,0.028595,0.184120,0.015300,0.059301,0.048486,0.033140
N20000826,0.142468,0.132697,0.437262,0.080353,0.077436,0.022243,0.075803,0.017346,0.014393
N20000827,0.490526,0.028913,0.092880,0.019489,0.234564,0.005925,0.021337,0.061032,0.045333
N20000828,0.047148,0.486791,0.145186,0.196129,0.014744,0.081036,0.020806,0.004511,0.003650
N20000829,0.049914,0.478392,0.212375,0.123485,0.015394,0.074149,0.037745,0.004826,0.003719
N20000830,0.507677,0.071815,0.075142,0.035266,0.185241,0.013922,0.015518,0.055029,0.040391
N20000831,0.572501,0.016042,0.033365,0.009917,0.238030,0.003305,0.007249,0.070499,0.049092
N20000832,0.316753,0.276146,0.089115,0.114516,0.086377,0.048797,0.015864,0.030296,0.022135
N20000833,0.563200,0.033979,0.041353,0.016877,0.214185,0.006783,0.010962,0.067616,0.045044
N20000834,0.055459,0.534959,0.093395,0.190768,0.012934,0.091495,0.013108,0.004340,0.003542
N20000835,0.034686,0.583921,0.072221,0.174780,0.008750,0.109267,0.010902,0.003090,0.002383
N20000836,0.530552,0.017794,0.050865,0.007591,0.254701,0.002988,0.014052,0.073247,0.048210
N20000837,0.024475,0.589329,0.048677,0.200079,0.005705,0.121619,0.006510,0.001993,0.001612
N20000838,0.536253,0.022966,0.046190,0.011650,0.246942,0.004359,0.013431,0.070537,0.047672
N20000839,0.512911,0.033945,0.091317,0.020744,0.213186,0.007145,0.019205,0.058255,0.043292
N20000840,0.536524,0.011057,0.031613,0.005144,0.276252,0.002104,0.008927,0.077595,0.050784
N20000841,0.486319,0.130821,0.072707,0.060861,0.128896,0.027131,0.013461,0.046688,0.033117
N20000842,0.116400,0.416370,0.176992,0.118194,0.045754,0.061523,0.041290,0.013585,0.009892
N20000843,0.591985,0.046567,0.035973,0.017482,0.182805,0.009638,0.009732,0.064229,0.041590
N20000844,0.032403,0.592145,0.036909,0.201396,0.007448,0.120088,0.004621,0.002818,0.002171
N20000845,0.076364,0.516719,0.090114,0.165685,0.016410,0.109046,0.015459,0.005703,0.004500
N20000846,0.656510,0.016946,0.012871,0.009189,0.184540,0.003444,0.002937,0.068624,0.044940
N20000847,0.057382,0.600045,0.060747,0.161017,0.010942,0.091564,0.010697,0.004347,0.003260
N20000848,0.655764,0.067657,0.012341,0.026891,0.124992,0.013383,0.002612,0.059404,0.036955
N20000849,0.616879,0.029197,0.024441,0.010421,0.195205,0.004990,0.007472,0.067747,0.043648
N20000850,0.071329,0.528928,0.124426,0.141834,0.018685,0.079338,0.024187,0.006453,0.004821
N20000851,0.105364,0.536381,0.038340,0.166427,0.023592,0.108147,0.005867,0.009110,0.006772
N20000852,0.047627,0.616430,0.054616,0.154972,0.008235,0.104197,0.007899,0.003401,0.002622
N20000853,0.108586,0.458560,0.144444,0.142836,0.033790,0.067721,0.024878,0.010937,0.008249
N20000854,0.143174,0.182860,0.329926,0.041225,0.094889,0.018318,0.152436,0.021778,0.015394
N20000855,0.214938,0.093698,0.295561,0.027038,0.162905,0.010970,0.134227,0.035850,0.024814
N20000856,0.016497,0.600208,0.078629,0.201399,0.003955,0.086747,0.010050,0.001395,0.001119
N20000857,0.083608,0.130603,0.438033,0.032723,0.069638,0.012753,0.208194,0.014163,0.010285
N20000858,0.026177,0.533465,0.147177,0.174131,0.008631,0.084510,0.021162,0.002633,0.002114
N20000859,0.034673,0.234134,0.480358,0.093346,0.020909,0.029385,0.098732,0.004656,0.003807
N20000860,0.010763,0.533535,0.128914,0.228019,0.002867,0.079503,0.014791,0.000845,0.000764
N20000861,0.025686,0.448443,0.200787,0.217820,0.009990,0.061180,0.031297,0.002571,0.002226
N20000862,0.036622,0.449358,0.228500,0.163974,0.013922,0.065455,0.035155,0.003844,0.003170
N20000863,0.011575,0.209132,0.560051,0.099338,0.007515,0.027858,0.081660,0.001503,0.001366
N20000864,0.041406,0.367130,0.357963,0.097128,0.019052,0.043296,0.064884,0.005188,0.003952
N20000865,0.037196,0.392416,0.286118,0.159766,0.013318,0.061534,0.043091,0.003522,0.003039
N20000866,0.049527,0.313395,0.380932,0.103264,0.024312,0.043792,0.074083,0.005906,0.004788
N20000867,0.055042,0.312759,0.378024,0.103735,0.028915,0.036402,0.072429,0.007061,0.005634
N20000868,0.046036,0.333199,0.360595,0.111647,0.025527,0.046285,0.065755,0.006090,0.004867
N20000869,0.015931,0.136259,0.654309,0.065142,0.010857,0.018795,0.094727,0.002077,0.001904
N20000870,0.029253,0.674675,0.048260,0.145290,0.006233,0.085014,0.006865,0.002528,0.001882
N20000871,0.027953,0.508836,0.180982,0.164847,0.009667,0.074330,0.028213,0.002856,0.002316
N20000872,0.043696,0.233124,0.470528,0.080112,0.026081,0.031026,0.105158,0.005655,0.004620
N20000873,0.020704,0.673826,0.037035,0.163196,0.003463,0.094574,0.004643,0.001419,0.001140
N20000874,0.044194,0.637738,0.069011,0.148336,0.009497,0.074514,0.010025,0.003840,0.002845
N20000875,0.059160,0.473816,0.199538,0.136649,0.019813,0.062957,0.037289,0.006109,0.004669
N20000876,0.024411,0.166341,0.588485,0.061687,0.018208,0.019660,0.114558,0.003613,0.003038
N20000877,0.033589,0.648048,0.067796,0.145036,0.008028,0.081794,0.010322,0.003085,0.002301
N20000878,0.089628,0.345110,0.296936,0.082276,0.042092,0.039239,0.085561,0.011089,0.008070
N20000879,0.031684,0.319752,0.403103,0.112973,0.013101,0.043822,0.069486,0.003276,0.002803
N20000880,0.043805,0.658392,0.053444,0.134172,0.008186,0.087599,0.008477,0.003387,0.002538
N20000881,0.036206,0.348357,0.347023,0.137751,0.018659,0.045544,0.058230,0.004519,0.003710
N20000882,0.080769,0.113908,0.431672,0.024945,0.071520,0.009496,0.243463,0.014098,0.010130
N20000883,0.030399,0.283175,0.433628,0.112498,0.018155,0.035663,0.079118,0.004007,0.003356
N20000884,0.087715,0.536308,0.096109,0.146740,0.024577,0.076325,0.017232,0.008671,0.006322
N20000885,0.074694,0.435222,0.190313,0.156098,0.029268,0.064209,0.035194,0.008522,0.006480
N20000886,0.653735,0.084647,0.013356,0.034235,0.106062,0.017822,0.002351,0.053453,0.034339
N20000887,0.730747,0.014360,0.003012,0.008142,0.133436,0.003524,0.000581,0.065815,0.040382
N20000888,0.039521,0.181824,0.533995,0.068090,0.027653,0.021258,0.117273,0.005703,0.004683
N20000889,0.012413,0.103556,0.661534,0.055339,0.014994,0.014630,0.133351,0.002192,0.001990
N20000890,0.023410,0.104815,0.655419,0.049800,0.020710,0.015137,0.123823,0.003691,0.003194
N20000891,0.072152,0.468142,0.167181,0.148965,0.029010,0.063068,0.037174,0.008104,0.006205
N20000892,0.026753,0.672951,0.054351,0.136096,0.005406,0.092730,0.007951,0.002123,0.001639
N20000893,0.059015,0.595864,0.079531,0.144109,0.014706,0.082039,0.015333,0.005455,0.003948
N20000894,0.524671,0.163143,0.045307,0.062053,0.095654,0.031053,0.007026,0.041705,0.029389
N20000895,0.052527,0.237948,0.448886,0.077267,0.034728,0.034005,0.101299,0.007439,0.005900
N20000896,0.717079,0.020111,0.007748,0.009898,0.136926,0.004490,0.001388,0.061978,0.040381
N20000897,0.025245,0.083048,0.665004,0.046303,0.024870,0.011455,0.136414,0.004026,0.003634
N20000898,0.060292,0.358650,0.301713,0.125025,0.026353,0.058597,0.057367,0.006627,0.005376
N20000899,0.093393,0.381496,0.251529,0.109250,0.039988,0.044216,0.060585,0.011253,0.008289
N20000900,0.025712,0.629755,0.095120,0.144567,0.006798,0.079678,0.014210,0.002324,0.001835
N20000901,0.224245,0.341584,0.141073,0.070122,0.087267,0.041206,0.049415,0.027048,0.018039
N20000902,0.018853,0.064314,0.715862,0.037751,0.018770,0.009679,0.129031,0.002999,0.002743
N20000903,0.040169,0.652923,0.037651,0.149291,0.007267,0.101862,0.005419,0.003094,0.002323
N20000904,0.562716,0.134184,0.027977,0.055739,0.108635,0.026365,0.005358,0.047160,0.031866
N20000905,0.104677,0.435077,0.190659,0.104429,0.042325,0.051845,0.049898,0.012206,0.008883
N20000906,0.090658,0.484976,0.131235,0.156386,0.026755,0.071218,0.023883,0.008297,0.006591
N20000907,0.071377,0.358247,0.305136,0.097947,0.030560,0.056098,0.066008,0.008277,0.006350
N20000908,0.098754,0.390005,0.248207,0.094035,0.041157,0.046063,0.061489,0.011694,0.008598
N20000909,0.013832,0.114788,0.660556,0.066123,0.013803,0.018308,0.108338,0.002213,0.002039
N20000910,0.069005,0.580997,0.067905,0.152860,0.014979,0.092922,0.011540,0.005520,0.004272
N20000911,0.020591,0.667963,0.041923,0.155055,0.004130,0.102597,0.004822,0.001622,0.001298
N20000912,0.164371,0.361992,0.181752,0.100096,0.062752,0.050558,0.046932,0.018178,0.013370
N20000913,0.117342,0.496455,0.122197,0.110210,0.036371,0.067620,0.029215,0.011988,0.008602
N20000914,0.071510,0.566193,0.134236,0.098767,0.018207,0.071454,0.028402,0.006511,0.004719
N20000915,0.039801,0.316644,0.419933,0.078992,0.018754,0.035127,0.082137,0.004803,0.003808
N20000916,0.104737,0.225958,0.371194,0.074854,0.066591,0.030220,0.100207,0.014868,0.011372
N20000917,0.071636,0.242601,0.417755,0.077290,0.040348,0.027926,0.105514,0.009585,0.007345
N20000918,0.076907,0.563737,0.080828,0.142503,0.020026,0.089628,0.014099,0.007056,0.005217
N20000919,0.050668,0.536812,0.151325,0.144351,0.015321,0.066896,0.025733,0.005042,0.003853
N20000920,0.047883,0.303175,0.405393,0.091684,0.023447,0.049731,0.067971,0.006012,0.004703
N20000921,0.027908,0.640611,0.074702,0.154000,0.006234,0.081186,0.011157,0.002391,0.001812
N20000922,0.047652,0.573969,0.122021,0.128355,0.014623,0.084068,0.020787,0.004881,0.003642
N20000923,0.019009,0.154395,0.614697,0.070000,0.014568,0.022760,0.099464,0.002712,0.002395
N20000924,0.158381,0.379356,0.184929,0.083898,0.063939,0.047394,0.049622,0.019090,0.013391
N20000925,0.089283,0.406869,0.227706,0.113544,0.029231,0.062149,0.056604,0.008134,0.006480
N20000926,0.070962,0.365032,0.280093,0.115954,0.031891,0.061612,0.059578,0.008440,0.006439
N20000927,0.050568,0.608585,0.103241,0.123604,0.012434,0.075171,0.018398,0.004596,0.003403
N20000928,0.100226,0.356130,0.272466,0.103144,0.041032,0.043585,0.064133,0.010825,0.008460
N20000929,0.059021,0.322155,0.343152,0.132478,0.023476,0.043861,0.064912,0.005966,0.004979
N20000930,0.074303,0.289435,0.349908,0.115532,0.041034,0.046413,0.066465,0.009242,0.007668
N20000931,0.065326,0.387947,0.311760,0.087112,0.025421,0.042642,0.067122,0.007163,0.005507
N20000932,0.071764,0.453388,0.240925,0.085634,0.025638,0.051873,0.057403,0.007678,0.005696
N20000933,0.112187,0.283580,0.337645,0.067948,0.048595,0.036172,0.090983,0.013250,0.009640
N20000934,0.193348,0.274565,0.204546,0.089092,0.096446,0.040466,0.057264,0.025787,0.018485
N20000935,0.015192,0.360694,0.315523,0.183471,0.006589,0.080171,0.035349,0.001575,0.001436
N20000936,0.066796,0.556759,0.101433,0.152679,0.017999,0.076024,0.017173,0.006393,0.004745
N20000937,0.055667,0.288920,0.384282,0.107587,0.029424,0.044193,0.077290,0.007018,0.005619
N20000938,0.100384,0.408246,0.215807,0.099349,0.037958,0.062618,0.056753,0.010895,0.007990
N20000939,0.181940,0.235067,0.270507,0.078914,0.090854,0.034566,0.068026,0.022907,0.017220
N20000940,0.095120,0.292009,0.370873,0.063471,0.037543,0.031087,0.092033,0.010156,0.007709
N20000941,0.105683,0.392994,0.212290,0.114763,0.050337,0.051463,0.049260,0.013280,0.009929
